,ID,Job Title,Organization,Division,Openings,Internal Status,City,Level,Applications,App Deadline,Work Term Duration,Job Summary,Job Responsibilities,Required Skills,Targeted Degrees and Disciplines,Application Documents Required
0,218114,"



										Intern: Risk Analytics, Project & Reporting  (4 month contract))
									


",Ontario Teachers' Pension Plan,Toronto Office,1,Open for Applications,Toronto,"Intermediate, Senior",2,"
								Sep 21, 2021
								
							",4 month work term,"The opportunity

Are you passionate about the future of Big Data in Finance?  If yes, we are the team for you. We work with a billion numbers a day which support the effective monitoring of the risk for the fund.
Finance is a diverse team of professionals with multifaceted backgrounds (CA, CFA, MBA, MMF). On the leading edge of the investments industry, we are continually presented with new opportunities and challenges. We provide accounting and operational services, as well as middle office analysis including performance measurement and risk modelling.

As a Risk Analytics Intern, you will be exposed to the risk measurement process from data inputs to risk analysis, which facilitate the daily monitor of risk exposure of the OTPP investment book. In this role, you will gain knowledge in understanding drivers of market risk changes, investment product pricing model, improve skills in Bloomberg, SQL and VBA coding, and apply math/computer science/business knowledge in a hands-on environment.

Who you'll work with
The Risk Analytics team is a fast paced and robust team that is responsible for producing risk reports in a timely and accurate manner to facilitate investment decision making. The Risk analytics team supports the monitoring and reporting of the fund's overall market, credit and liquidity risk exposure as well as support daily production data initiatives related to all input data and metrics.
As a Risk Analytics Intern, you will work in the Toronto office reporting to a Financial Analyst/Senior Financial Analyst and within a team of 10+ professionals. You will get the chance to collaborate closely with multiple partners, including Strategy and Risk, Data Management, Model Vetting Group, Financial Operations and IT support team.","What you'll do

On the Project & Reporting side, you will play a meaningful role in downstream risk reporting and analysis.
Gain exposure to various investment products and understand different product attributes, identify potential risk reporting issue by performing trade/data checks
Propose and implement enhancement to operational processes that govern Risk Analytics Project & Reporting team
You will be performing analysis of risk factor's impact on product/portfolio/counterparty risk changes
Get to learn about risk calculation, valuation of various investment products and analysing driving risk factors of those products.
Engage in ""what-if"" simulation process or risk impact analysis","What you'll need

Strong quantitative background in Mathematics, Statistics or Computer Science, along with an interest in Finance, Risk or Financial Engineering.
An investment/risk management concentration is an asset
3rd/ 4th year students with previous intern experience in financial industry preferred
Advanced knowledge of Excel, VBA
SQL knowledge  preferred
Interest in working in a fast paced environment preferred.
Ability to work under pressure and meet deadlines","Targeted Clusters
			

		
		
			
				- Theme - Accounting and Financial Auditing
				
			
				- Theme - Business Administration
				
			
				- Theme - Finance and Investment 
				
			
				- Theme - Insurance and Risk Management 
				
			
				ARTS/MATH - Finance
				
			
				MATH - Business
				
			
				MATH - Computer Science
				
			
				MATH - Computing and Financial Management
				
			
				MATH - Statistics and Actuarial Science","University of Waterloo Co-op Work History,Cover Letter,Résumé,Grade Report"
1,218116,"



										Intern: Data Analytics (4 month contract))
									


",Ontario Teachers' Pension Plan,Toronto Office,1,Open for Applications,Toronto,"Junior, Intermediate, Senior",9,"
								Sep 21, 2021
								
							",4 month work term,"The opportunity
Are you a creative problem solver who is interested in developing the skills and acuity to digest large data set and produce innovative ways of interpreting and visualizing the data? If so, the Intern: Data Specialist, Data Analytics role is just for you!

Who you'll work with

You will work with the data science, data visualization and analyst professionals in Data & Analytics team;
Work closely with Capital Market trade execution team and potentially other business teams in supporting data science and analytics functions.
Work with various technology teams in the selection and use of sophisticated analytics technologies.","Work with the Data & Analytics team to build data foundations for various business initiatives
Build the data pipeline and drive analytics that can provide meaningful insights into operational efficiency and other key business performance metrics
Visualize data, metrics, and patterns to produce insightful reports and collaborate with business team on improvement opportunities
Analyze and interpret complex sets of trading and market data to identify patterns/hidden signals
Participate in new technology investigation and make recommendations for new technology adoption where appropriate
Work with partners, data and analytics specialists to improve the data capabilities of the organization","What you'll need

Advanced degree in Finance is an asset
Experience with data visualization
Experience with SQL
Experience coding with open source programming languages, such as Python/R/Spark 
Understanding of core data management, data mining and analytics concepts: either in courses or previous work term
Ability to articulate thoughts / ideas to effectively collaborate with business and IT partners
Strong desire to work in a team-based and collaborative environment
Previous experience in capital markets is an asset
You should be enrolled in a co-op program or returning back to your studies after the work term is completed","Targeted Clusters
			

		
		
			
				- Theme - Business Administration
				
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Software
				
			
				- Theme - Computing: Systems Security and Cryptography 
				
			
				- Theme - Data Analytics, Statistical Analysis and Mathematical Optimization 
				
			
				- Theme - Information Science and Data Management 
				
			
				ARTS - Social Sciences
				
			
				ARTS/MATH - Finance
				
			
				ENG - Software Engineering
				
			
				MATH - Business
				
			
				MATH - Computer Science
				
			
				MATH - Statistics and Actuarial Science
				
			
				SCI - Business","University of Waterloo Co-op Work History,Cover Letter,Résumé,Grade Report"
2,218119,"



										Intern: Responsible Investing, Risk (4 or 8 month contract)
									


",Ontario Teachers' Pension Plan,Toronto Office,1,Open for Applications,Toronto,"Intermediate, Senior",15,"
								Sep 21, 2021
								
							",8 month consecutive work term preferred,"The opportunity
The Responsible Investing Team leads the development of Ontario Teachers' responsible investing strategy and supports the integration of environmental, social and governance (ESG) factors in the Plan's investment processes. This includes partnering with investment teams to identify ESG risks and opportunities throughout the investment lifecycle in private and public equity investments, and conducting qualitative and quantitative research and analysis on ESG topics.
 
Who you'll work with
You will be part of a five-person team and have the opportunity to also work with colleagues across other investment departments. You will report to the Principal, Responsible Investing and will work out of the Toronto office.","What you'll do
As an Intern in Responsible Investing, you will get exposure to all facets of ESG considerations in investment. Day to day you will be asked to tackle a wide range of tasks and responsibilities:


Benchmark and identify best practices in sustainability in both public and private companies
Support ESG due diligence for private equity deals
Provide research and analytics to support the corporate engagement strategy
Conduct research on various ESG topics including, but not limited to, climate change and energy transition, plastics, water use/risk, human capital management and sustainable development goals
Support ongoing risk monitoring activities for our public and private equity portfolios","What you'll need
We're looking for candidates with:


A passion for ESG issues;
An understanding of how environmental, social, and governance factors impact investment value;
An understanding of the investment industry, basic economics and/or finance;
Attention to detail and experience in qualitative and quantitative analysis;
Proficiency in MS Word, Excel and Power Point; and
Excellent communications skills, both written and verbal.


Must be enrolled in 3rd / 4th year or related Master's program.
You must be enrolled in a co-op program or returning back to your studies after the work term is completed.
The ideal candidate will be working towards a degree related to either a technical aspect of ESG issues (such as environmental sciences or engineering) or finance/economics with demonstrated interest or experience in ESG issues.","Targeted Clusters
			

		
		
			
				- Theme - Accounting and Financial Auditing
				
			
				- Theme - Business Administration
				
			
				- Theme - Finance and Investment 
				
			
				- Theme - Natural Resource Management 
				
			
				ARTS - Business
				
			
				ARTS - Economics
				
			
				ARTS - Social Sciences
				
			
				ARTS - Sociology and Legal Studies
				
			
				ARTS/MATH - Finance
				
			
				ENG - Management Sciences
				
			
				ENV - Business, Enterprise and Development
				
			
				MATH - Applied Mathematics
				
			
				MATH - Business
				
			
				MATH - Combinatorics and Optimization
				
			
				MATH - Computing and Financial Management
				
			
				MATH - Pure Mathematics
				
			
				MATH - Statistics and Actuarial Science
				
			
				SCI - Business","University of Waterloo Co-op Work History,Résumé,Grade Report"
3,218125,"



										Intern: Investment Analyst, Risk
									


",Ontario Teachers' Pension Plan,Toronto Office,1,Open for Applications,Toronto,"Intermediate, Senior",10,"
								Sep 21, 2021
								
							",4 month work term,"The Opportunity
Do you want to get exposure to asset management and cutting edge analytics while working with financial data and implementing business logic using SQL?


We are always investigating new topics such as machine learning and big data analytics, with a view on how they can be practically applied within a pension plan.
You will supply financial data and help develop analytic tools used by researchers to address practical topics for managing the total fund portfolio
You will learn about asset classes and their risk and return characteristics
You will work with modern web-based technologies and architectures

Who you'll work with

Working in a team with 5 other quants and/or software developers
The work is project based, with projects ranging from half a day to the full term
Reporting to Director of Research & Analytics in the Strategy & Risk department
Immediate clients are the researchers using the tools and data you develop
Work location is Toronto head office in our hoteling work space
Hours are reasonably flexible with no additional travelling involved","What you'll do
Depending on the candidate's skill level in SQL, the role will either be primarily SQL development with some data management or primarily data management.


Programming business logic in SQL
Implementing new analytics in web-based UI
Updating financial time series data in an Oracle database using SQL
Investigating and resolving spikes, gaps, and overlaps in time series data
Interpreting financial and accounting data by applying investment knowledge
Trouble-shoot in-house software applications for performance and functionality
Perform research on other investment managers such as endowments and sovereign wealth funds","What you'll need

Must have working knowledge of SQL programming
Must have familiarity with asset classes and their distinct characteristics
Must have solid mathematical background, particularly in statistics
Concentration in Mathematics, Computer Programming, Statistics, finance or related field.
Knowledge of object-oriented programming is an asset.
Preferred knowledge or interest in machine learning or AI
Previous work term experience preferred
Must be enrolled in 3rd / 4th year or related Master's program
You must be enrolled in a co-op program or returning back to your studies after the work term is completed","Targeted Clusters
			

		
		
			
				- Theme - Accounting and Financial Auditing
				
			
				- Theme - Business Administration
				
			
				- Theme - Finance and Investment 
				
			
				ARTS - Business
				
			
				ARTS - Economics
				
			
				ARTS/MATH - Finance
				
			
				MATH - Applied Mathematics
				
			
				MATH - Business
				
			
				MATH - Computing and Financial Management
				
			
				MATH - Pure Mathematics
				
			
				MATH - Statistics and Actuarial Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
4,220468,"



										Intern-Capital Markets, Credit (4 month contract)
									


",Ontario Teachers' Pension Plan,Toronto Office,2,Open for Applications,Toronto,Junior,16,"
								Sep 21, 2021
								
							",4 month work term,"The Opportunity

January 2022 - April 2022/May 2022 - August 2022 


When you work in an internship role in the Capital Markets department you will have an engaging work experience where you can apply your analytical skills and passion for markets at a leading investment firm while experiencing the dynamic nature of the trading floor environment. This ""full-immersion"" experience unfolds in a friendly and open environment where you will work side by side with highly experienced investment professionals and more recent graduates. We embrace diversity of thought and pride ourselves in our strong learning culture. As an added benefit, our interns have access to industry tools, research and the opportunity to interact with traders, portfolio managers and economic researchers. 


Who you'll work with


We are looking to fill four (2 for Winter, 2 for Summer) internship position in Capital Markets in the Credit Team. The Credit Team leads the Fund's internal and external allocations to Credit asset classes, focusing primarily on running active strategies to add value on top of designated benchmarks. As part of a team of 24, the intern will work closely with portfolio managers on day-to-day investment activities and on longer-term research projects.","What you will do


As an intern in Capital Markets, you will be encouraged to make the most of your Teacher's experience by asking questions and getting involved in our daily business right from Day 1. Daily responsibilities may vary but generally involve building market analytics, vetting and running profit-and-loss and risk reports, and engaging in research for new and current investment strategies. You will also participate in a term-length portfolio management case to develop and test your investment skills, nurture your interest in capital markets and help assess your interest in risk taking. Furthermore, you will have a chance to explore the work of other groups, not just your own, by attending networking and lunch-and-learn sessions.","What you'll need

You have exhibited passion and curiosity for financial markets.
You are an entrepreneurial thinker and possess strong problem-solving skills.
Your area of study is less important than your drive, and we urge you to apply if you have shown academic excellence and share our interest in financial markets.
Your dream is to work in a stimulating environment and to collaborate with your peers and managers.
You are naturally inquisitive with a desire to learn, ask questions, and solve meaningful problems.
You are a developing leader, with excellent analytical, social and communication skills.
You are able to multi-task, have phenomenal time management, leadership skills and work ethic.
You value Integrity, Innovation, Performance, Partnership and Humility.
Must be enrolled in 3rd / 4th year or related Masters' program
You must be enrolled in a co-op program or returning back to your studies after the work term is completed","Targeted Clusters
			

		
		
			
				- Theme - Accounting and Financial Auditing
				
			
				- Theme - Business Administration
				
			
				MATH - Business","University of Waterloo Co-op Work History,Résumé,Grade Report"
5,220480,"



										Intern - Quantitative Strategies &amp; Research (4 or 8 month contract)
									


",Ontario Teachers' Pension Plan,Toronto Office,1,Open for Applications,Toronto,Junior,10,"
								Sep 21, 2021
								
							",4 month work term,"The opportunity

January 2022 - April 2022/May 2022 - August 2022 


Do you want to use your research skills and curiosity about markets to explore and build new systematic investment strategies? 

We are Quantitative Strategies and Research (QSR), an innovation-driven team within Capital Markets at Ontario Teachers' Pension Plan. We manage a broad and diversified portfolio, built using quantitative models, and are looking for an intern to join us this winter or summer. 


We have varied educational backgrounds and research interests, and we are all passionate about understanding market drivers and using tools like data science, statistics, and technology to test and run our ideas. We are working on a lot of different projects - whether you are an undergrad curious about quantitative investing or a graduate student with advanced and original research contributions, we have something for you! 


Who you'll work with


QSR is a team of 15, based in Toronto. Some of us focus on research and portfolio management, others on data science and technology. You will report to one of the team's Principals based on the best match for your interests and our needs. You will work on research projects and collaborate with other team members. We will encourage you to think independently and explore and present your own ideas and we will guide and help you along the way. 


As a member of Capital Markets, a dynamic team of 80+ investment professionals working across liquid markets, you will also have unparalleled opportunities to meet and learn from people with different areas of expertise and approaches to investing!","What you'll do

Contribute to QSR's broad research and development initiatives (we tend to work in Matlab and Python)
Apply a wide array of quantitative techniques (e.g., statistics, machine learning, optimization, etc.) to explore and test investment and portfolio hypotheses
Review, critique, and implement research papers from academia or the practitioner community
Present and discuss your results with the team and gather feedback for improvement
Work on a variety of datasets, e.g., sourcing, cleaning, visualization, and predictive modelling
Propose original ideas (e.g., based on personal interests, prior experience, or graduate research) and test them on real-world data
Gain experience in one or several asset classes, including equities, fixed income, currencies, and commodities
Contribute to the development and optimization of our portfolio implementation infrastructure and analytical tools","What you'll need

To be enrolled in a Ph.D. program or Master's or upper-year undergraduate program providing solid quantitative research and/or technology foundations (e.g., math, stats, computer science, engineering, economics, etc.)
A passion for research, demonstrated through academic work (e.g., papers published, research projects or theses) or personal projects
Broad programming experience, especially in scientific programming (we tend to work in Matlab and Python)
Curiosity and interest about applying research and technology in the context of understanding markets and building portfolio systems.
You should be returning back to your studies after the work term is completed","Targeted Clusters
			

		
		
			
				- Theme - Accounting and Financial Auditing
				
			
				- Theme - Business Administration
				
			
				- Theme - Finance and Investment 
				
			
				ARTS/MATH - Finance
				
			
				MATH - Business","University of Waterloo Co-op Work History,Résumé,Grade Report"
6,223399,"

										NEW
									



										Bilingual (French &amp; English) Customer Service Representative
									


",Onward Manufacturing Company Limited,Head Office,3,Open for Applications,Waterloo,Junior,0,"
								Sep 21, 2021
								
							",4 month work term,"We are looking for students to work full time for as Bilingual Customer Service Representatives in our inbound call center. 


Our hours of operation are Monday to Friday 8:30 AM to 4:45 PM 


It is mandatory that 75 hours of training be completed before work term begins. We will work with your schedule to help bring this into effect. 


All work is done on site and cannot be completed remotely.","Answering general consumer inquires
Help customers troubleshoot issues and find solutions
Process consumer orders and warranties
Work as a team member on projects
Ensure back order reports are done on a weekly basis
Make sure emails and call backs are handled on a daily basis","Strong verbal and written communication in French and English
High level of organization
Able to prioritize tasks and complete them efficiently
Time management","Targeted Clusters
			

		
		
			
				- Theme - Marketing and Communication 
				
			
				- Theme - Project and Process Management
				
			
				ARTS - Business
				
			
				ARTS - Economics
				
			
				ARTS - English Language and Literature
				
			
				ARTS - Humanities
				
			
				ARTS - Languages and Cultures
				
			
				ARTS - Political Science
				
			
				ARTS - Social Sciences
				
			
				ARTS - Sociology and Legal Studies
				
			
				ARTS/SCI - Psychology","University of Waterloo Co-op Work History,Résumé,Grade Report"
7,219541,"



										Fullstack Software Engineering (Start-Up)
									


",Opal,Divisional Office,4,Open for Applications,Remote in Canada,"Intermediate, Senior",24,"
								Sep 21, 2021
								
							",4 month work term,"Opal is helping engineering teams manage quick access to developer permissions. We've all been blocked on projects because it takes too long to request access to infrastructure and other developer tools. With funding from Greylock Partners, investors in Airbnb, Facebook, and LinkedIn, we're taking on the challenge of making access to priviilleged production systems faster and more secure. We are a product for software engineers, built by software engineers. 


We're looking for a sharp and experience fullstack engineer to help build new features in our UI. There's no shortage of features to work and it's guarenteed that you'll be working on product that will be shipped! We won't waste your time and energy on a project that will ultimately get sidelined.","You will be responsible for leading the development of fullstack features. In depth this means you'll be working with React, TypeScript, CSS/SASS, Go, Postgres, and GraphQL. We are looking for leaders who are capable of owning the development of a product end-to-end. This means interacting with designers and product to make sure the feature your working on has all its outstanding questions answered with great detail.",It's useful if you've already worked with React and Go before. Everything else is learnable and trained on the job.,"Targeted Clusters
			

		
		
			
				- Theme - Computing: Software
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
8,218805,"



										Social & Environmental Purpose Support
									


",Openly Inc,Divisional Office,1,Open for Applications,Guelph,"Junior, Intermediate",13,"
								Sep 21, 2021
								
							",4 month work term,"Openly is a certified B-Corp company living into our impact goal of fueling the hearts and work of a million change makers by 2025. We exist to support leaders across the social purpose, public, nonprofit and philanthropic sectors in achieving lasting social impact. As a certified B-Corp, Openly has made a formal commitment to advance our social purpose and environmental sustainability. Through everything we do, we promise: to advance equity, dignity and justice for all; and to actively contribute to a healthy, vibrant planet today and for the future. 

B-Corp Certification is a rigorous process to demonstrate commitment and accountability. Openly will need to recertify for this designation in 2022. The Social & Environmental Purpose Support role will report to Openly's Strategic Implementation Lead and play a key role in supporting our B-Corp recertification, as well as in two key projects aligned with our commitment to social and environmental good.","Environmental Sustainability Plan (40%)
To support the implementation of Openly's Environmental Sustainability plan, the co-op student will: 

Conduct research, develop and implement programs, policies and initiatives in support Openly's environmental sustainability plan and strategies. 
Work cross-functionally to extend the reach of the sustainability plan and inform and engage other departments and teams about sustainable strategies (communications, procurement, HR/recruitment, etc.). 
Work on ad hoc sustainability projects, supporting Business Owners and Lead with research, data analysis and presentation preparation. 
Support the creation of Openly's annual Environmental Sustainability Report.

B-Corp Recertification (40%)

Support research, data collection and other work as assigned for successful B-Corp recertification.
Create and document methodology for B-Corp recertification for use by staff and for future references.
Scan and gather policy and other necessary documents/ reports, recommend edits or changes as required to contribute to B-Corp Impact Business Model.
Generate reports to track and monitor Operational Impact and Impact Business Model to contribute to running a successful B-Corp.

Project Support (20%)
Supporting evaluation and strategy projects including:

Supporting data collection and entry
Communicating with clients and other external project stakeholders 
Coordinating work with team leads and other team members
Communicating and working collaboratively with project teams","Demonstrated commitment to excellence, passion to drive change and make a positive social impact. 
Exceptional research and writing skills.
Ability to work in a collaborative, supportive way with cross-functional teams.
Innovative thinker with natural curiosity, a motivated self-starter able to champion innovative solutions with a passion for sustainability. 
Passionate about advancing community climate action and making a significant impact on greenhouse gas emissions, community resilience, energy use, resource consumption and community waste.
Sound knowledge of the principles, best practices, strategies, technologies, objectives and systems related to environmental sustainability and climate action (both mitigation and adaptation), and energy efficiency.
Humility, respect and professionalism in working with everyone regardless of title/position, including community members.
Capacity to manage multiple priorities and comfort working in a virtual office.
Graduate/Post Graduate degree in a related field.

Note: If you don't have everything listed above but believe this role will make you excited to start work every day, please apply! We love curiosity, tenacity and learning.","Targeted Clusters
			

		
		
			
				- Theme - Natural Resource Management 
				
			
				- Theme - Project and Process Management
				
			
				- Theme - Sustainable Development
				
			
				ARTS - Humanities
				
			
				ARTS - Social Sciences
				
			
				ARTS/SCI - Psychology","University of Waterloo Co-op Work History,Cover Letter,Résumé,Grade Report"
9,223535,"

										NEW
									



										Investment Risk Assistant
									


",OPSEU Pension Trust,Toronto,1,Open for Applications,Toronto,Intermediate,3,"
								Sep 21, 2021
								
							",4 month work term,"With net assets over $23 billion, OPTrust invests and manages one of Canada's largest pension funds. OPTrust is a global investor with a team of experienced investment professionals located in Toronto, London and Sydney. 


OPTrust's investment mandate focuses on achieving the organization's mission to pay pensions today and preserve pensions for tomorrow. We are a pension management organization. Our members depend on us to provide secure, predictable income in retirement. Our investment strategy is aligned with our members' interests and seeks to deliver the returns we need to keep the Plan fully funded at the lowest level of risk. 


Job Description

The Investment Risk group at OPTrust provides independent oversight as a ""second line of defense"" to protect the organization from undue loss. We are responsible for the measuring, managing and reporting of investment risks associated with the investment of the assets of the OPSEU Pension Plan. Investment risk includes market risk, credit risk, counterparty risk and liquidity risk. A challenging and excellent learning opportunity awaits an enthusiastic co-op student for the position of Investment Risk Assistant.","Job General Responsibilities

  

Assist in the development of tools and processes that help to understand risks and improve investment decisions that are being taken in the total fund. Automate processes when appropriate, and potentially helping to design and develop investment risk dashboards to identify and highlight the concentration of risks in the portfolio.   

  

Collaborate with the investment division to conduct research on topics, such as 

1) key risk metrics (e.g., tail risk) and their applications; 

2) emerging risks in the market (e.g. economic, political, capital markets, regulatory, etc.); 

3) risk modeling of multi asset class hedge funds (working directly with external investment managers is required). 

  

Provide assistance in data analysis to support the production of risk reports and presentations for communication to key stakeholders (e.g. Executive Committee, Board of Trustees, Sponsors and External Partners).","Qualifications

To be considered for this position, the resume must clearly demonstrate: 

-  Understanding of, and experience with basic investment and risk management concepts preferred 

-  Computer skills including VBA, Python, R or Matlab 

-  Strong analytical and problem solving skills 

-  Ability to conduct independent research using traditional and alternative resources to produce reports 

-  Excellent oral and written communication skills including presentation skills 


Competencies

-  Analytical and critical thinking 

-  Problem solving/judgment 

-  Mathematical capability 

-  Results oriented 

-  Teamwork and cooperation 

-  Demonstrates creativity and enthusiasm","Targeted Clusters
			

		
		
			
				- Theme - Data Analytics, Statistical Analysis and Mathematical Optimization 
				
			
				- Theme - Finance and Investment 
				
			
				- Theme - Insurance and Risk Management 
				
			
				ARTS - Economics
				
			
				ARTS/MATH - Finance
				
			
				MATH - Computer Science
				
			
				MATH - Computing and Financial Management","University of Waterloo Co-op Work History,Cover Letter,Résumé,Grade Report"
