,ID,Job Title,Organization,Division,Openings,Internal Status,City,Level,Applications,App Deadline,Work Term Duration,Job Summary,Job Responsibilities,Required Skills,Targeted Degrees and Disciplines,Application Documents Required
0,220162,"



										Software Development and Testing
									


",ANSYS Inc,Headquarters,2,Open for Applications,Waterloo,"Intermediate, Senior",14,"
								Sep 21, 2021
								
							",4 month work term,"Ansys is seeking to hire two (2) interns/co-ops for our Cloud and Platform Business Unit (CPBU).  This business unit is located in Waterloo, ON. Ideal candidates for internship would be Computer Science, or related majors with experience in application development, support, or testing.","Job Responsibilities

Complete tasks within a CI/CD development process. 

Contribute to planning and design meetings, perform implementation and maintenance of multiple product modules. 

Perform complex bug verification, unit testing, and release testing. Research and develop solutions to problems discovered by QA or product support 

Understand market and customer needs, and research new technologies or development tools to ensure that the product satisfies the requirements and performs well. 

Candidate will be given tasks according to team needs and aptitudes. 

There may be additional testing and test automation work as well as application development support.","Required Skills/Qualifications:

Be 3rd or 4th year students in computer science or a related discipline 

Interested in learning more about user management and e-commerce systems  

Motivated, self-disciplined, and able to learn quickly  


Additional skills:

Experience with web technologies such as ASP.net Razor, JavaScript, Angular, TypeScript, and JQuery 

MongoDB experience  

Familiar with web development  

Experience with cloud technologies such as Docker and Azure  

Experience with RESTful APIs","Targeted Clusters
			

		
		
			
				- Theme - Computing: Software
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
1,219027,"



										Software Engineering Intern
									


",Anyscale,Divisional Office,5,Open for Applications,Remote in Canada,"Junior, Intermediate, Senior",89,"
								Sep 21, 2021
								
							",4 month work term,"We are looking for passionate, motivated software engineering interns who are excited to build their experience as they develop tools to power the next generation of cloud applications. We are hiring for a variety of roles, including:
 

Distributed systems
Machine learning
Frontend
Observability
Production serving
Ecosystem
C++
Reinforcement Learning

About Anyscale: 

Anyscale provides an application development platform for developers to build distributed applications. We're commercializing a popular open source project called Ray, which is a framework for distributed computing as well as an ecosystem of libraries for scalable machine learning. Our goal is to build a standardized platform for distributed computing. Ray was developed at UC Berkeley by Robert Nishihara and Philipp Moritz, under the guidance of Ion Stoica and Michael Jordan, and the four of them have co-founded Anyscale. The company raised a $20.6M Series A and a $40M Series B funding from Andreessen Horowitz (a16z), NEA, Foundation Capital, Intel Capital, Ant Financial, Amplify Partners, 11.2 Capital, and The House Fund. 


With Ray, we're making it easy to program at any scale (from your laptop to the datacenter) by providing easy-to-use, general-purpose, and high-performance tools. In addition, we are building a rich ecosystem of libraries (for reinforcement learning, hyperparameter search, experiment management, machine learning training, prediction serving, and more) on top of the core distributed system so that users can rapidly build sophisticated applications. Help us build the future of software development.","As part of this role, you will:

 

Develop high quality software to empower software developers and simplify programming
Work with a team of leading distributed systems and machine learning experts
Communicate your work to a broader audience through talks, tutorials, and blog posts
Help us to build and shape a world class company","We'd love to hear from you if you:

 

Are passionate about machine learning and distributed systems
Are interested in working at a startup and making an impact
Have relevant software engineering internship experiences at tech companies 
Have side projects that showcase their passion for programming outside of the classroom setting 
Are a at least a rising junior","Targeted Clusters
			

		
		
			
				- Theme - Computing: Software
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
2,219737,"



										Talent Recruiter and Onboarding Specialist
									


",Anytime Fitness,Divisional Office,1,Open for Applications,Kitchener,Junior,22,"
								Sep 21, 2021
								
							",4 month work term,"In this role, you will work with the company's directors, and managers to accelerate recruitment digital advertising for growing the Anytime Fitness Coaching brand. We are in the business of Making Healthy Happen and as a Talent Recruiter, you will work to grow our team and strengthen digital onboarding processes. 

  

The Talent Recruiter generates, aggregates and develops recruitment content for Anytime Fitness Coaching, including but not limited to websites posts, social media posts, and hireology. This role will focus on developing digital recruitment and virtual onboarding. They will work to develop a strong virtual training process and onboarding procedures.","Continuing to develop onboarding and training materials using our in-house videographer.
Maximize our online training system by organizing, structuring, populating, and creating onboarding content.
Hold first phase interviews and review applications for all. 
Update website, and social media recruiting positioning.
Support marketing team in developing employment brand strategies and utilizing video and photography content
Pull analytics and prepare reports on a regular basis.
Develop a monthly content calendar. Work with other members of the team to populate and ensure content is posted.
Promote the consistent use of brand guidelines to management and monitor all social media regularly.
Attend philanthropy events and other activities as required to assist with social media, and photography as needed.","Honest, ethical, hardworking, goal-oriented person with a passion for marketing
Self-motivated, diplomatic team player
High level written skills and ability to conduct professional virtual interviews 
Organized, able to set and meet deadlines
Social media proficiency
Excellent communication skills, including the ability to write effectively for multiple audiences, deliver presentations and interact confidently with internal and external stakeholders.
An employee with superior Word, Excel, Access and project management skills
Self-motivated and able to work with limited supervision
The motivation to maintain standards
A determination to achieve and succeed
High attention to detail
Strong teamwork, communication and interpersonal skills
Excellent time management and organizational skills
Creative proficiency with tools like Adobe Photoshop, Corel, GIMP, similar is an extra asset!
Experience with SEO or PPC marketing is an extra asset!
Experience with web design/development platforms like Wordpress is an extra asset!","Targeted Clusters
			

		
		
			
				- Theme - Business Administration
				
			
				- Theme - Human Resources
				
			
				ARTS - Business
				
			
				ENV - Business, Enterprise and Development
				
			
				MATH - Business
				
			
				SCI - Business","University of Waterloo Co-op Work History,Cover Letter,Résumé,Grade Report"
3,219742,"



										Marketing Coordinator
									


",Anytime Fitness,Divisional Office,2,Open for Applications,Kitchener,Junior,36,"
								Sep 21, 2021
								
							",4 month work term,"In this role, you will work with the company's Marketing Director, Videographer/Photographer, Sales Directors and Managers to accelerate market awareness and engagement of the Anytime Fitness Coaching brand with existing and potential clients. We are in the business of Making Healthy Happen and as a Marketing Coordinator, you will work to grow the impact that Coaching can have on the lives of our region.  

  

The Marketing Coordinator generates, aggregates and edits content for Anytime Fitness Coaching, including but not limited to websites, social media accounts, and electronic newsletters. This role will focus on developing digital marketing and managing digital ads. They will also work to grow the brand by working with management on event coordination and Facebook Business campaign delivery.","Develop, coordinate and manage content AF Coaching digital platforms and websites in alignment with marketing and fundraising strategies (Facebook, Instagram, YouTube, LinkedIn) and websites.
Using these platforms, you will set up ads in Facebook Business Manager weekly, manage and report on their insights. This will include researching target markets. 
Posting on Google My Business, set up the Google Ad Words weekly, manage and report on their insights.  
Oversee strategic paid social campaigns to brand recognition.
Create relevant and engaging social posts, ensuring all content is integrated with the overall marketing plan. This may include developing digital ad content for Instagram Stories, Facebook Business Ads, 
Pull analytics and prepare reports on a regular basis.
Develop a monthly content calendar. Work with other members of the team to populate and ensure content is posted.
Develop ideas for campaigns and emails to meet the objectives for revenue generation, gaining referrals etc.
Promote the consistent use of brand guidelines to management and monitor all social media regularly.
Assist the Manager of Marketing Director with the maintenance of information catalogue and key messages.
Assist with photography and videography shoots.
Attend philanthropy events and other activities as required to assist with social media, and photography as needed.","Honest, ethical, hardworking, goal-oriented person with a passion for marketing
Self-motivated, diplomatic team player
Organized, able to set and meet deadlines
Social media and content marketing proficiency
Excellent communication skills, including the ability to write effectively for multiple audiences, to deliver presentations and interact confidently with internal and external stakeholders.
An employee with superior Word, Excel, Access and project management skills
Self-motivated and able to work with limited supervision
The motivation to maintain standards
A determination to achieve and succeed
High attention to detail
Strong teamwork, communication and interpersonal skills
Excellent time management and organizational skills
Creative proficiency with tools like Adobe Photoshop, Corel, GIMP, similar is an extra asset!
Experience with SEO or PPC marketing is an extra asset!
Experience with web design/development platforms like Wordpress is an extra asset!","Targeted Clusters
			

		
		
			
				- Theme - Business Administration
				
			
				- Theme - Digital and Graphic Media; Web Site Design and Development 
				
			
				- Theme - Marketing and Communication 
				
			
				ARTS - Business
				
			
				ENV - Business, Enterprise and Development
				
			
				MATH - Business
				
			
				SCI - Business","University of Waterloo Co-op Work History,Cover Letter,Résumé,Grade Report"
4,219747,"



										Graphic Designer
									


",Anytime Fitness,Divisional Office,1,Open for Applications,Kitchener,Junior,14,"
								Sep 21, 2021
								
							",4 month work term,"In this role, you will work with the company's executives, Marketing Director, Videographer/Photographer, Sales Directors and Managers to accelerate market awareness and engagement of the Anytime Fitness Coaching brand with existing and potential clients and increase the brand awareness of Roxton Industries to drive sales in North America.  

  

As the Graphic Designer, your focus will be on developing media and working with the marketing and communications team to grow the business. 

  

The Graphic Designer generates, aggregates and edits content for Anytime Fitness Coaching and Roxton Industries, including but not limited to websites, social media accounts, and electronic newsletters. This role will focus on developing marketing materials and signage. They will also work to grow the brand by working with management on event coordination and Facebook Business campaign delivery.","The tasks listed below will be required for both Roxton Industries and Anytime Fitness:
 

Develops, coordinates and manages content on digital platforms and websites in alignment with marketing and fundraising strategies (Facebook, Instagram, YouTube, LinkedIn) and websites.
Posting on Google My Business, managing and reporting on their insights.  
Create relevant and engaging social posts, ensuring all content is integrated with the overall marketing plan. This may include developing digital ad content for Instagram Stories, Facebook Business Ads etc.
Develop motion graphic advertising media
Pull analytics and prepare reports on a regular basis.
Develop a monthly content calendar. Work with other members of the team to populate and ensure content is posted.
Develop ideas for campaigns and emails to meet the objectives for revenue generation, gaining referrals etc.
Promote the consistent use of brand guidelines to management and monitor all social media regularly.
Assist the Manager of Marketing Director with the maintenance of information catalogue and key messages.
Assist with photography and videography shoots.
Attend philanthropy events and other activities as required to assist with social media, and photography as needed.
Supporting the leadership team, the marketing coordinator, and the inhouse photographer / videographer, the Graphic Designer will use company branding guidelines to manage projects in the design and production of marketing materials including:
Website design and landing pages, inclusive of SEO analysis and user experience.
Promotional materials such as opportunity guides, informational packages, campaign artwork
Ensure that content is consistent with company branding/messaging
Regular website updates
Templates for all media to further enhance the consistency of the branding for head office and the franchise Terminals
Print material such as brochures, posters, banners

The Graphic Designer will also be provided with goals and targets related to the growth of online presence and will be managing / monitoring online ad campaigns in order to further enhance the visual representation of the brand online. This may include research to enhance and develop campaigns related to company sales across North America. Understanding the most effective messaging / graphic design for attracting prospective clients and customers.","Honest, ethical, hardworking, goal-oriented person with a passion for marketing
Self-motivated, diplomatic team player
Organized, able to set and meet deadlines
Social media and content marketing proficiency
Excellent communication skills, including the ability to write effectively for multiple audiences, deliver presentations and interact confidently with internal and external stakeholders.
An employee with superior Word, Excel, Access and project management skills
Self-motivated and able to work with limited supervision
The motivation to maintain standards
A determination to achieve and succeed
High attention to detail
Strong teamwork, communication and interpersonal skills
Proficiency in Adobe CC Suite (Illustrator, Photoshop, InDesign, Acrobat) is a plus 
Use colour theory, typography, and visual design elements to create consistent materials
Photo manipulation / enhancement
Social Media account management including ad campaigns (preferred)
Project management 
Knowledge of UX design and motion graphics is a plus.
Knowledge of SEO is a plus.","Targeted Clusters
			

		
		
			
				- Theme - Digital and Graphic Media; Web Site Design and Development 
				
			
				- Theme - Marketing and Communication 
				
			
				ARTS - Business
				
			
				ARTS - Global Business and Digital Arts
				
			
				MATH - Business
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
5,220908,"

										NEW
									



										Legal Secretary/Paralegals Internship Program
									


",Anza Business Services Private Limited,Divisional Office,5,Open for Applications,Remote in Canada,"Junior, Intermediate, Senior",42,"
								Sep 21, 2021
								
							",4 month work term,"Legal Secretary/Paralegals Internship ""Remote Working"" Program 

  

We are looking for a talented and capable Legal Secretary to join our growing Residential Conveyancing and Business Development teams for our UK office. Your responsibility will be to support Heads of Department for both teams. The work is mixed and encompasses a range of Mitigation and non-contentious matters. 

  

Our Residential Conveyancing team deals with all aspects of sale, purchase, remortgage and transfer of equity matters. 

  

Our Business Development team deals with onboarding new client's, converting the possible conveyancing leads into confirmed business and follow up on new enquiries. 

  

You will provide secretarial support in a timely and effective way. You will need to demonstrate that you are organised, can work well under pressure, communicate effectively in person, on the telephone and via email, and above all be a team player who can contribute to the success of the teams. Your duties will include: 
 

Producing letters, emails and documents for Conveyancing Team
Answering telephone calls and dealing with enquiries
Diary management
Creating and maintaining electronic files
Creating and maintaining internal systems and procedures
Clear and on time communication in dealing with given tasks
Recogniose, respect and honour client confidentiality at all times
Take detailed and accurate information from enuiries
Maintain a professional attitude and effective communications between clients, fee earners, team members and colleagues

 The ideal candidate will demonstrate: 

 

Previous legal secretarial experience, if any
Fast, accurate copy typing
Attention to detail
Excellent communication and organisational skills
Being both confident and empathetic whilst maintaining high levels of professionalism 
Ability to prioritise work and meet strict timescales
Competence in Word, Excel, Outlook, and Adobe
Ability to work on own initiative and independently, but also to follow instruction.

 You will receive full support and training from your team leaders, and you will also acquire extensive knowledge of both departments. This is a remote working program. 

  

This is an excellent opportunity to learn and progress a career within law.","Legal Secretary/Paralegals Internship ""Remote Working"" Program 

  

We are looking for a talented and capable Legal Secretary to join our growing Residential Conveyancing and Business Development teams for our UK office. Your responsibility will be to support Heads of Department for both teams. The work is mixed and encompasses a range of Mitigation and non-contentious matters. 

  

Our Residential Conveyancing team deals with all aspects of sale, purchase, remortgage and transfer of equity matters. 

  

Our Business Development team deals with onboarding new client's, converting the possible conveyancing leads into confirmed business and follow up on new enquiries. 

  

You will provide secretarial support in a timely and effective way. You will need to demonstrate that you are organised, can work well under pressure, communicate effectively in person, on the telephone and via email, and above all be a team player who can contribute to the success of the teams. Your duties will include: 
 

Producing letters, emails and documents for Conveyancing Team
Answering telephone calls and dealing with enquiries
Diary management
Creating and maintaining electronic files
Creating and maintaining internal systems and procedures
Clear and on time communication in dealing with given tasks
Recogniose, respect and honour client confidentiality at all times
Take detailed and accurate information from enuiries
Maintain a professional attitude and effective communications between clients, fee earners, team members and colleagues

 The ideal candidate will demonstrate: 

 

Previous legal secretarial experience, if any
Fast, accurate copy typing
Attention to detail
Excellent communication and organisational skills
Being both confident and empathetic whilst maintaining high levels of professionalism 
Ability to prioritise work and meet strict timescales
Competence in Word, Excel, Outlook, and Adobe
Ability to work on own initiative and independently, but also to follow instruction.

 You will receive full support and training from your team leaders, and you will also acquire extensive knowledge of both departments. This is a remote working program. 

  

This is an excellent opportunity to learn and progress a career within law.","The ideal candidate will demonstrate: 
 

Previous legal secretarial experience, if any
Fast, accurate copy typing
Attention to detail
Excellent communication and organisational skills
Being both confident and empathetic whilst maintaining high levels of professionalism 
Ability to prioritise work and meet strict timescales
Competence in Word, Excel, Outlook, and Adobe
Ability to work on own initiative and independently, but also to follow instruction.","Targeted Clusters
			

		
		
			
				- Theme - Accounting and Financial Auditing
				
			
				- Theme - Business Administration
				
			
				- Theme - Information Science and Data Management 
				
			
				- Theme - Quality Assurance and Control 
				
			
				ARTS - Business
				
			
				ARTS - Political Science
				
			
				ARTS - Sociology and Legal Studies","University of Waterloo Co-op Work History,Résumé,Grade Report"
6,219655,"



										IoT Product Engineering
									


",AOMS Technologies Inc,Head Office,1,Open for Applications,North York,"Intermediate, Senior",28,"
								Sep 21, 2021
								
							",4 month work term,"Startup Culture, Creative Freedom, and Lots of Learning.  If that sounds appealing, then it's the perfect opportunity for you to combine your engineering theories, creativity, and design ability to become the Engineer you are striving to be! 


AOMS is a fast growing, scaling start-up and we are looking for a creative and entrepreneurial Product Developer Engineer to join our Toronto office. You will work directly within the Engineering R&D team as well as collaborate with Marketing and Production team on a daily basis to help execute our product vision. 


AOMS is a truly welcoming space. We encourage you to come up with new ideas and take ownership of your projects that will create a real impact on growing the business. 


Your opportunity at a glance:

Be a part of IoT revolution using cutting edge sensor technologies
A fun, collaborative, and creative environment
An opportunity to learn and grow with the team
A startup backed by major industry players

About AOMS Technologies:

Our vision is to revolutionize the Industrial IoT world with advanced sensing technologies. 


We believe in a world of highly connected network of devices providing insightful analytics for stakeholders, customers, and users alike. We are backed by leading industrial investors and are looking for talented individuals like you to be part of our exciting growth phase.","About you:

You are passionate about building products. You are a hands-on person with a can-do attitude who is creative and is not afraid of getting your ideas challenged. You have a solid understanding of engineering concepts and are relentless about designing better products, be it a school project or a side project. You want to explore how to synergize your skills and experience in a high-tech startup environment to produce amazing results. You are always working to improve and grow, and you have a proven track record of execution. 


Responsibilities:

Build prototype using desktop CNC machine (we have a Shapeoko XL), 3D printer (we have a FormLabs Form 2), and various machine tools
Design electrical schematic, PCB layout, and firmware
Design test jig and fixture for sensor characterization and automated testing
Develop the validation test requirements for new and existing products and oversee the execution of test plans
Execute detailed mechanical design activities including simulation analysis, CAD modelling, prototyping, validation, design improvement and documentation etc., to deliver awesome products that are innovative, reliable, and easy to manufacture.
Lead tasks relating to drafting specifications, RFQ, and supply chain coordination
Coordinate with suppliers to develop work plans and prepare bill of materials
Create sensor test and calibration report
Research, evaluate, and recommend systems/equipment/technologies and innovative ideas for future products","Our ideal candidate:

Currently enrolled in a Bachelor's Degree in Mechatronics, Systems, Mechanical, or Electrical Engineering
Experienced with CAD modelling - SolidWorks, SolidWorks PDM
Experienced with FEA Simulation - Solidworks Simulation
Proficient with prototyping - machining, 3D printing, etc
Proficient with electronics, PCB schematic capture, PCB layout
Hands-on: able to use solder electrical components, assemble component into an enclosure, hacking hardware systems using hand tools
Experienced with Python or C++
Experienced with Linux operating system
Knowledge in version control software - Git
Familiar with wireless technology such as Bluetooth, Zigbee, LoRa, Sigfox, etc
Can-do attitude, self-driven and proactive, with an entrepreneurial spirit
Ability to prioritize workload and handle multiple tasks simultaneously
Strong verbal/written communications skills with demonstrated ability to clearly document experimental procedures and results
Strong analytical skills, attention to detail
Strong aptitude in mechanical and electrical systems","Targeted Clusters
			

		
		
			
				- Theme - Computing: Hardware
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Mechanical and Mechatronics Engineering
				
			
				ENG - Nanotechnology Engineering
				
			
				ENG - Systems Design and Biomedical Engineering","University of Waterloo Co-op Work History,Résumé,Grade Report"
7,219661,"



										Field Application Engineering
									


",AOMS Technologies Inc,Head Office,1,Open for Applications,North York,"Intermediate, Senior",23,"
								Sep 21, 2021
								
							",4 month work term,"Startup Culture, Creative Freedom, and Lots of Learning.  If that sounds appealing, then it's the perfect opportunity for you to combine your engineering theories, creativity, and design ability to become the Engineer you are striving to be! 


AOMS is a fast growing, scaling start-up and we are looking for a creative and entrepreneurial Product Developer Engineer to join our Toronto office. You will work directly within the Engineering R&D team as well as collaborate with Marketing and Production team on a daily basis to help execute our product vision. 


AOMS is a truly welcoming space. We encourage you to come up with new ideas and take ownership of your projects that will create a real impact on growing the business. 


Your opportunity at a glance:

Be a part of IoT revolution using cutting edge sensor technologies
A fun, collaborative, and creative environment
An opportunity to learn and grow with the team
A startup backed by major industry players

About AOMS Technologies:

Our vision is to revolutionize the Industrial IoT world with advanced sensing technologies. 


We believe in a world of highly connected network of devices providing insightful analytics for stakeholders, customers, and users alike. We are backed by leading industrial investors and are looking for talented individuals like you to be part of our exciting growth phase.","About you:

You are a hands-on person with a can-do attitude who is creative and is not afraid of getting your ideas challenged. You have a solid understanding of engineering concepts and are relentless about designing better products, be it a school project or a side project. You want to explore how to synergize your skills and experience in a high-tech startup environment to produce amazing results. You are always working to improve and grow, and you have a proven track record of execution. 


Responsibilities:

Analyze challenges in the deployment of products and evaluate working conditions, and develop resolution plans.
Develop automation for device commissioning, build business intelligence and analytical dashboard
Troubleshoot and resolve customer issues, triage customer issues to internal teams, and document and manage support tickets.
Collect customer feedback, document feature requests, and participate in internal product reviews.
Coordinate with suppliers to develop work plans and prepare bill of materials
Develop test plans and conduct test procedures
Create sensor test and calibration report
Draft technical instructions, engineering plans, technical designs, and other systems integration related documents
Research, evaluate, and recommend systems/equipment/technologies
Other tasks as required","Our ideal candidate:

Currently enrolled in a Bachelor's Degree in Mechatronics, Systems, Mechanical, or Electrical Engineering
Experienced with CAD modelling - SolidWorks, SolidWorks PDM
Experienced with FEA Simulation - Solidworks Simulation
Proficient with prototyping - machining, 3D printing, etc
Proficient with electronics, PCB schematic capture, PCB layout
Hands-on: able to use solder electrical components, assemble component into an enclosure, hacking hardware systems using hand tools
Experienced with Python or C++
Experienced with Linux operating system
Knowledge in version control software - Git
Familiar with wireless technology such as Bluetooth, Zigbee, LoRa, Sigfox, etc
Can-do attitude, self-driven and proactive, with an entrepreneurial spirit
Ability to prioritize workload and handle multiple tasks simultaneously
Strong verbal/written communications skills with demonstrated ability to clearly document experimental procedures and results
Strong analytical skills, attention to detail
Strong aptitude in mechanical and electrical systems","Targeted Clusters
			

		
		
			
				- Theme - Computing: Hardware
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Mechanical and Mechatronics Engineering
				
			
				ENG - Nanotechnology Engineering
				
			
				ENG - Systems Design and Biomedical Engineering","University of Waterloo Co-op Work History,Résumé,Grade Report"
8,219665,"



										UX/UI Design Intern
									


",AOMS Technologies Inc,Head Office,1,Open for Applications,North York,"Junior, Intermediate, Senior",18,"
								Sep 21, 2021
								
							",4 month work term,"We are seeking an UI/UX Design Intern to become an integral part of our software team. Our mission is to create a web application that is elegant, responsive, and performant across multiple device platforms as part of our IoT software offerings. You will be involved in our design thinking process and the creation of mobile and web products.  

We want someone who is passionate about technologies, resourceful, and willing to extend their skills to contribute to our continued growth. 

The ideal candidate is someone with a keen interest in learning new technologies, taking ownership of software products and processes, and striving in a fast-paced environment. 


Your opportunity at a glance

Be a part of IoT revolution using cutting-edge fiber optic sensing technologies
A fun, collaborative, and creative environment
An opportunity to learn and grow with the team
A startup backed by major industry players
Comprehensive health and dental benefit plan","Responsibilities

Design wireframes, interactive prototypes, high fidelity mock-ups
Continuously evaluate projects' overall look, feel, and aesthetics
Collaborate with developers to ensure pixel perfect execution across all project deliverables
Explore, experiment, and improve on the upcoming redesign
Communicating and explaining design choices to teams that might include designers, developers, engineers, product managers and marketing.","Minimum requirements

Proficient in UX design and responsive layout with experience in building wireframes and UX prototypes
Experience with interaction design, user testing, visual design and flow analysis.
Visual/graphic design appreciation for clean, simple design
Ability to pay attention to details while still being able to see the big picture
Ability to work in multidisciplinary environments with changing priorities
	 

Preferred qualifications

Experienced with Sketch 
Experienced with Invision
Experienced with Adobe Illustrator, Photoshop
Experienced with building maintainable, scalable, and responsive CSS with modern frameworks such as Flexbox","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Software
				
			
				- Theme - Digital and Graphic Media; Web Site Design and Development 
				
			
				- Theme - Marketing and Communication 
				
			
				- Theme - Professional and Technical Writing 
				
			
				- Theme - Project and Process Management
				
			
				ARTS - Global Business and Digital Arts
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
9,219666,"

										NEW
									



										Software Analyst/ QA Engineering
									


",AOMS Technologies Inc,Head Office,1,Open for Applications,North York,"Intermediate, Senior",10,"
								Sep 21, 2021
								
							",4 month work term,"AOMS is a fast growing, scaling start-up and we are seeking a Software Analyst (Co-op) to work with our software team!  Our mission is to create web-based solutions that are elegant, responsive, and performant across multiple device platforms as part of our IoT software offerings.  

We want someone who is passionate about technologies, resourceful, and willing to extend their skills to contribute to our continued growth. 

The ideal candidate is someone with a keen interest in learning new technologies and a capacity to strive in a fast-paced environment. 


AOMS is a truly welcoming space. We encourage you to come up with new ideas and take ownership of your projects that will create a real impact on growing the business. 


Your opportunity at a glance:

Be a part of IoT revolution using cutting edge sensor technologies
A fun, collaborative, and creative environment
An opportunity to learn and grow with the team
A startup backed by major industry players


About AOMS Technologies:

Our vision is to revolutionize the Industrial IoT world with advanced sensing technologies. 


We believe in a world of highly connected network of devices providing insightful analytics for stakeholders, customers, and users alike. We are backed by leading industrial investors and are looking for talented individuals like you to be part of our exciting growth phase.","- As a member of the software team, you will be involved in the software quality assurance process across multiple product lines 

- You will be building and maintaining reliable and functional software solutions, as well as delivering proof-of-concept software prototypes for our business team 

- You may be required to work in other software areas such as software research, IT, and DevOps. 

- You may be required to work with operations and to demonstrate the skills to perform multi-factor problem analysis to identify and resolve software issues","MINIMUM REQUIREMENTS 

- Pursuant of an undergraduate degree in Computer Science, Software Engineering, Mathematics, or equivalent  

- Experience in software development in Python 

- Have previous experience working in a software QA team 

- Ability to work in multidisciplinary environments with changing priorities 


NICE TO HAVE 

- Have previous experience working in AWS and/or Microsoft Azure","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Quality Assurance 
				
			
				- Theme - Computing: Software
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
