,ID,Job Title,Organization,Division,Openings,Internal Status,City,Level,Applications,App Deadline,Work Term Duration,Job Summary,Job Responsibilities,Required Skills,Targeted Degrees and Disciplines,Application Documents Required
0,221688,"

										NEW
									



										Financial Accountant
									


",Venterra Realty Canada,Divisional Office,1,Open for Applications,Richmond Hill,"Intermediate, Senior",13,"
								Sep 21, 2021
								
							",4 month work term,"With a 9.4 out of 10 Student Satisfaction Rating and our last Waterloo coop being hired full time, we are excited to offer an 8-month coop term in our Finance team. Check out the opportunity below! 


COMPANY OVERVIEW

Venterra Realty is a privately held Canadian corporate success story by any measure. It is a technology company, an investment management company and a commercial real estate company. Venterra has $3.0 billion assets under management; revenue of $250+ million. It owns and operates over 60 multi-unit residential properties, representing more than 17,000 units in the highest growth cities in the Southern U.S. 


Founded in 2001, we haven't just expanded our size; we've grown into a company that is paving a new way in the industry, where our employees can really make a difference, career growth is available, and where our residents are provided an amazing living experience! 


We're honoured to have received the following workplace recognitions:
 

2021 Fortune Best Workplaces for Millennials
2020 Fortune Best Workplaces for Women
2021, 2020, 2019 & 2018 Fortune Best Workplaces in Texas
2021, 2020, 2019, 2018, 2017, & 2016 Fortune Top 100 Best Medium Workplaces
2018 Fortune Best Workplaces for Diversity
2018 Houston Top Workplaces
2021, 2018 Glassdoor Top CEOs
2021, 2017 & 2016 Glassdoor Best Place to Work
50 Most Engaged Workplaces by the Achievers Corporation
And have 100% of our communities recognized as ""Top Rated"" by ApartmentRatings.com

Community Involvement

As a company built on a culture of unparalleled service and care toward our own communities, we recognize the importance on making a positive impact in the communities where our employees live and work. Our Venterra Cares program provides employees with several opportunities throughout the year to donate to and/or volunteer for various causes and organizations. In 2019, Venterra Realty Canada has chosen to support and work with the Heart and Stroke Foundation, Yellow Brick House, Richmond Hill Community Food Bank, CIBC Run for the Cure, and the Super Sofia Project. Employees can choose which organization(s) to support through planned activities, events and/or fundraising initiatives. Just as we provide our residents with a 'Better Way of Living"", we hope to empower our employees to contribute to a 'Better Way' in their communities. 


We are currently all working remote.  This position will be expected to be come into the office as required once a return plan is established.


We are looking for people who:

Have strong personal values and want to work for a values-based company
Are ambitious and hard working with exceptionally high personal standards
Have strong communication skills; are able to succinctly convey complex ideas
Embrace problem-solving and learning new skills
Thrive in a rapidly changing and high growth environment
Are passionate about driving continuous improvements and the use of technology with data to drive business results","THE OPPORTUNITY


Reporting to our Senior Financial Accountant, the Financial Accountant (Co-op) will be involved in the day-to-day accounting operations of Venterra's corporate entities as well as heavily support the Corporate Reporting team in the preparation of the monthly and annual close processes.  In addition, they will have the opportunity to contribute to exciting projects and initiatives within the department.  


Key Job Responsibilities


Financial Reporting (70%)

Assist in the month-end close including account reconciliations, recording of revenues, and provide support for related management reporting
Perform calculations and prepare the associated journal entries related to cost allocations and intercompany balances
Analyze revenue and expenses and perform detailed variance analyses
Support cash management including preparation of cash flow forecasts across multiple currencies
Work closely with other departments and external partners to perform tasks and monthly analyses
Assist in the preparation of Lender consolidated financial statements
Work closely with PwC and external departments during the annual audit process
Assist in the HST filing and support the Tax team with corporate tax filings as necessary
Track and monitor investor funds for acquisitions as well as property expense recoveries

  

Projects and Initiatives (30%)

Liaise with external departments and PwC during the YE audit process for multiple corporate entities
Participate in the implementation process of a new CRM system
Contribute to ad hoc projects such as development of new reporting processes and financial models","Candidate Profile

Requirements

Pursuing a university degree preferably in accounting/finance with a strong GPA
Strong analytical and technical skills including Microsoft Excel
Aptitude to leverage technology to gain efficiencies and improve processes
Natural curiosity and willingness to dig into the details and learn new skills
Excellent communication and organizational skills with a strong attention to detail

How You'll Succeed 

Interest in automation and data visualization to drive actionable insights
Attention to detail, and discipline to build automated QA tests for ensuring accuracy of deliverables
Natural curiosity, and passion for digging into the details and learning new skills
Ability to manage multiple deliverables and work autonomously to deliver results
Strong communicator with ability to convey complex ideas in concise and digestible ways","Targeted Clusters
			

		
		
			
				- Theme - Accounting and Financial Auditing
				
			
				- Theme - Business Administration
				
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Data Analytics, Statistical Analysis and Mathematical Optimization 
				
			
				- Theme - Finance and Investment 
				
			
				- Theme - Information Science and Data Management 
				
			
				ARTS - Business
				
			
				ARTS - Economics
				
			
				ARTS/MATH - Finance
				
			
				ARTS/MATH/SCI - Chartered Professional Accounting
				
			
				MATH - Business
				
			
				MATH - Computer Science
				
			
				MATH - Computing and Financial Management","University of Waterloo Co-op Work History,Résumé,Grade Report"
1,221692,"

										NEW
									



										Financial Analyst
									


",Venterra Realty Canada,Divisional Office,1,Open for Applications,Richmond Hill,"Intermediate, Senior",23,"
								Sep 21, 2021
								
							",4 month work term,"With a 9.4 out of 10 Student Satisfaction Rating and our last Waterloo coop being hired full time, we are excited to offer an 8-month coop term in our Finance team. Check out the opportunity below! 


COMPANY OVERVIEW

Venterra Realty is a privately held Canadian corporate success story by any measure. It is a technology company, an investment management company and a commercial real estate company. Venterra has $3.0 billion assets under management; revenue of $250+ million. It owns and operates over 60 multi-unit residential properties, representing more than 17,000 units in the highest growth cities in the Southern U.S. 


Founded in 2001, we haven't just expanded our size; we've grown into a company that is paving a new way in the industry, where our employees can really make a difference, career growth is available, and where our residents are provided an amazing living experience! 


We're honoured to have received the following workplace recognitions:
 

2021 Fortune Best Workplaces for Millennials
2020 Fortune Best Workplaces for Women
2021, 2020, 2019 & 2018 Fortune Best Workplaces in Texas
2021, 2020, 2019, 2018, 2017, & 2016 Fortune Top 100 Best Medium Workplaces
2018 Fortune Best Workplaces for Diversity
2018 Houston Top Workplaces
2021, 2018 Glassdoor Top CEOs
2021, 2017 & 2016 Glassdoor Best Place to Work
50 Most Engaged Workplaces by the Achievers Corporation
And have 100% of our communities recognized as ""Top Rated"" by ApartmentRatings.com

Community Involvement

As a company built on a culture of unparalleled service and care toward our own communities, we recognize the importance on making a positive impact in the communities where our employees live and work. Our Venterra Cares program provides employees with several opportunities throughout the year to donate to and/or volunteer for various causes and organizations. In 2019, Venterra Realty Canada has chosen to support and work with the Heart and Stroke Foundation, Yellow Brick House, Richmond Hill Community Food Bank, CIBC Run for the Cure, and the Super Sofia Project. Employees can choose which organization(s) to support through planned activities, events and/or fundraising initiatives. Just as we provide our residents with a 'Better Way of Living"", we hope to empower our employees to contribute to a 'Better Way' in their communities. 


We are currently all working remote.  This position will be expected to be come into the office as required once a return plan is established.


We are looking for people who:

Have strong personal values and want to work for a values-based company
Are ambitious and hard working with exceptionally high personal standards
Have strong communication skills; are able to succinctly convey complex ideas
Embrace problem-solving and learning new skills
Thrive in a rapidly changing and high growth environment
Are passionate about driving continuous improvements and the use of technology with data to drive business results","THE OPPORTUNITY


Reporting to our Senior Financial Analyst, the Financial Analyst (Co-op) will be involved in the day-to-day accounting operations of Venterra's corporate entities as well as heavily support the Corporate Reporting team in the preparation of all management reporting.  In addition, they will have the opportunity to contribute to exciting projects and initiatives within the department.  


Key Job Responsibilities


Financial Reporting and Analysis (70%)

Preparation of asset performance metrics and financial data to be included in our monthly management reporting package
Assist with the monthly forecasting process including management revenues and calculation  of investor cash distribution and promotes  
Monthly/ quarterly preparation of corporate labour reporting metrics and activity
Assist with the forecast presentation model and preparation of required support
Aggregate, validate and process quarterly expense data for divisional reporting
Collaborate with other departments to gather and analyze input assumptions in the forecasting models
Support ad-hoc requests as required

  

Projects and Initiatives (30%)

Assist in the creation of financial models and automation of department reports
Participate in the implementation process of a new CRM system
Contribute to ad hoc projects such as development of new reporting processes and integration of financial models","Candidate Profile

Pursuing a university degree preferably in accounting/finance with a strong GPA
Strong analytical and technical skills including Microsoft Excel
Aptitude to leverage technology to gain efficiencies and improve processes
Natural curiosity and willingness to dig into the details and learn new skills
Excellent communication and organizational skills with a strong attention to detail","Targeted Clusters
			

		
		
			
				- Theme - Accounting and Financial Auditing
				
			
				- Theme - Business Administration
				
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Data Analytics, Statistical Analysis and Mathematical Optimization 
				
			
				- Theme - Finance and Investment 
				
			
				- Theme - Information Science and Data Management 
				
			
				ARTS - Business
				
			
				ARTS - Economics
				
			
				ARTS/MATH - Finance
				
			
				ARTS/MATH/SCI - Chartered Professional Accounting
				
			
				MATH - Business
				
			
				MATH - Computer Science
				
			
				MATH - Computing and Financial Management","University of Waterloo Co-op Work History,Résumé,Grade Report"
2,222833,"

										NEW
									



										Finance Analyst
									


",Veriday Inc,Divisional Office,1,Open for Applications,Mississauga,Intermediate,10,"
								Sep 21, 2021
								
							",4 month work term,"At Veriday, our people are our number one winning strategy, which is why we strive to attract and retain the very best talent. If you are looking to work in a dynamic, fast-paced environment, we're growing and need people like you to join our team! 


We are looking for a  Financial Analyst as an Intern or Co-Op to be part of the Finance team to join our growing company for 4 months internship to be located anywhere in Canada. As an intern, you will be part of the Finance team-leading financial analysis and modeling initiatives.","Implement and streamline reporting and analysis
Financial modelling and data visualization
Build and manage complex models through Excel
Simplify and explain complex problems to stakeholders of all levels across multiple functions.","Student or Graduate with Accounting/Finance as a major or candidates pursuing their CPA. 
1 year of related work experience in Finance/Accounting.
Familiar with implementing, streamline reporting and analysis
Very good financial skills with financial modeling and data visualization expertise
Willingness to bring creative, analytical ideas to Team and management
Advanced Excel ability; you can build and manage complex models with the use of advanced formulas and best modeling practices
An understanding of financial accounting
Analytical approach to work
Problem-solving skills and initiative
Excellent communication skills with the ability to simplify and explain complex problems to stakeholders of all levels across multiple functions.
Ability to work on your own and identify value in an unstructured situation","Targeted Clusters
			

		
		
			
				- Theme - Accounting and Financial Auditing
				
			
				- Theme - Finance and Investment 
				
			
				ARTS/MATH - Finance
				
			
				ARTS/MATH/SCI - Chartered Professional Accounting","University of Waterloo Co-op Work History,Résumé,Grade Report"
3,221542,"

										NEW
									



										Product Engineering
									


",Versett,Divisional Office,2,Open for Applications,Toronto,"Junior, Intermediate, Senior",15,"
								Sep 21, 2021
								
							",4 month work term,"Hi, my name is Jane Chae, the Head of Engineering at Versett. I was formerly a co-op student from Waterloo and have worked my way from a developer to a software leader. I've led teams building software solutions from inception to launch.  We are the 'team behind the team' of successful apps, software and platforms around the world with clients like American Express, TD Bank, and Getty Images. Each month, millions of people use the platforms, apps and tools we have built. We have a mission to be the preferred partners of ambitious organizations looking to grow in the modern technology-driven economy.  


Our development team plays a critical role in the definition and delivery of our partner engagements. As our Product Engineer Co-op, you will be solving complex technical problems on client projects working alongside the rest of our Engineering team. Delivering quality code across our technical stack, you will work cross functionally with Product Design led by Dan Rigby and Strategy led by Steven Ritchie to build scalable and reliable solutions positively impacting our client's businesses. 


Our team is tight-knit and built on the philosophy of ""learn better, faster"". Versett was founded on a shared vision of a place where we can create meaningful work collaboratively, while continuing to grow and learn as individuals. 

Versett works globally and we are looking to build our team in Toronto, ON. 


Business Solution Oriented:  

Product Engineers do not stay in a particular lane or application layer. Each engineer helps define and implement end to end functionality with a cross disciplinary team of Product Design led by Dan Rigby and Strategy led by Steven Ritchie.  


We focus on:  

Integration over writing boilerplate (Generic Framework) functionality, which requires core understanding of architectures that support distributed systems. 

Progressive modernization when dealing with revenue-generating systems and legacy software, creating adaptive interfaces to allow slow migration of system capability over time.  

Balancing speed of implementation with longevity of solutions, which is only ensured by having strong alignment on mission and success metrics. 


Consultant first: Every day we strive to help our clients make well informed decisions that benefit their organizations and end users. The Product Engineer prioritizes understanding and articulating the connection of business problems to software solutions.  


This means that each Product Engineer: 

Has the ability and to work independently and within a team environment 

Is a strong team player, collaborator, and mentor to other engineers 

Communicates effectively and works well with a diverse, cross disciplinary team 

Treats every engagement as an opportunity to consult and educate 

Strong design and analytical skills 


THE BEHAVIOURS WE VALUE AT VERSETT:

You're naturally curious, self-motivated, and always looking to learn more. 

You are supportive of others and enjoy sharing knowledge. 

You have a collaborative mindset and have empathy for your users, clients, project team and co-workers.","THE OPPORTUNITY:

Driving the success of our products through strong technical delivery, project delivery, and peer enablement. 

Working alongside Solution Architects and Product Engineers doing tangible client project work, with exposure to clients meetings and discussions. 

Receiving peer mentorship through knowledge sharing. 

Delivering on high-quality code, meeting our code standards with the aim of exceeding them. 

Identifying strategic opportunities in projects for improved delivery.  


Day in the Life:

Attend daily project sprint meetings for status updates and new assignments 

Work with Technical lead to get guidance on assigned tasks 

Learning and investigation of new technologies 

Designing and building new features for web and mobile applications, full stack development  

Write Product Documentation: Functional and technical specifications 

Helping with testing and bug fixing 

DevOps -contribute to build/deployment activities  

Contribute to automation tasks   

Developing Versett's Generic Framework 

Contributor to our Design Council (Engineering council where all engineering design and scope decisions are made","What you bring to the Table:

Focused Generalist: Rather than trying to have as wide of a toolbelt as possible, we try to maintain a focused toolbelt that allows us to solve a lot of common problems. Currently Typescript/Javascript drives our tools of choice, with each team member having or learning foundational competency with deeper focus on one or more subsets of the stack: 

React (Hooks + Context, CSS Modules, Apollo GraphQL) 

NodeJS (Express + GraphQL) 

Postgresql, SQL Server,  MySQL 

TypeScript 

iOs 


Nice to Haves:

Swift, Objective C 

Strapi (a Plus) 

WordPress or other CMS 

Storybook 

Puppeteer 

Google Analytics 

Mongo DB","Targeted Clusters
			

		
		
			
				- Theme - Architecture and Design
				
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Systems Security and Cryptography 
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				ENG - Systems Design and Biomedical Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
4,220680,"



										Assistant Environmental Field Technician
									


",Vertex Environmental Inc,Divisional Office,2,Open for Applications,Kitchener,Junior,19,"
								Sep 21, 2021
								
							",4 month work term,"The Assistant Field Technician will support the field staff on remediation outings (or wherever operations are carried out). The AFT will be responsible for timely and punctual service to internal and external customers. The AFT will learn soil and water treatments through hands-on field training and experience. He/she will demonstrate a strong safety orientation all at times, particularly when handling chemicals and operational equipment. The AFT will take part in prepping for on-site treatments and perform other related duties to be specified by the Field Operations Manager.","Load chemicals into vehicles
Review scope of work prior to traveling to the site
On Site job prep and equipment for injection
On Site soil tilling, injection and mixing of chemicals
Job specific paperwork (injection logs and time sheets)
Receiving / handling of chemical shipments
Inventory on chemicals, equipment and supplies
Handle chemicals
Record and report data/errors
Clean and maintain trailers, trucks, pumps & small engines.
Maintain PPE (personal protective equipment)
Organize shop when required
Rebuild equipment/trailers when required","Safe handling of various chemicals (injection and mixing)
Ability to communicate progress and/or issues to Project Manager
Ability to collaborate in a team environment
Ability to maintain confidentiality
Record-keeping and analysis of raw data
Troubleshooting of mechanical issues
Knowledge of supplies and equipment necessary for remedial operations","Targeted Clusters
			

		
		
			
				- Theme - Scientific Experimental Design and Laboratory Assistance
				
			
				ENV - Environment, Resources and Sustainability
				
			
				ENV - Geography and Environmental Management
				
			
				SCI - Biological Sciences
				
			
				SCI - Chemical Sciences
				
			
				SCI - Earth, Environmental and Geological Sciences","University of Waterloo Co-op Work History,Cover Letter,Résumé"
5,221911,"

										NEW
									



										Software Engineering Intern
									


",Verticalscope,Divisional Office,8,Open for Applications,Toronto,"Junior, Intermediate, Senior",45,"
								Sep 21, 2021
								
							",4 month work term,"While other social platforms focus on connecting family and friends, our users are brought together by the products and passions that inspire them. Our communities are a place to read reviews, ask questions and get answers, from engaged subject-matter experts and enthusiasts. With flexible hours, an incredible workspace, and all the amenities you'd expect of a high-tech office, the best part of VerticalScope is undoubtedly the people. 


Why We Need You


We're embarking on a journey to change the classic forum and directory listing experience, bringing it into the modern era. As a software engineer at VerticalScope, you will be helping build, test and deploy the supporting software that power performant web apps to our hundreds of millions of users. You'll achieve this by building some of the core systems and tools that aid and empower your peers to deliver value as effectively as possible. You'll be growing and learning with your fellow teammates in addition to collaborating closely with the other teams as we strive to build excellent software that delights our users.","How you'll contribute

You'll write performant, secure, highly-available services that will be used by millions of users.
You understand the importance of building an observable system, you will help build services that support tracing and also measure and monitor important metrics.
You'll write highly testable software in line with our TDD approach. 
You'll learn the best practices and principles for cloud architecture as well as get hands-on experience developing and deploying distributed systems to the cloud.
Participating in peer-code reviews ensuring the team is continuously producing top-quality code.
Work in an agile environment with a tight nit focused product-oriented team where you'll participate in all aspects of the product life cycle, from ideation, to sprint planning, to deployment.","Your traits

You have excellent written and verbal communication skills and have no problem explaining or walking other people through complex technical problems.
You are open-minded and consider other people's thoughts and opinions carefully 
You're comfortable owning your own code throughout its entire lifecycle and willing to be on call for production issues.
You have a constant desire to learn and improve yourself

Minimum Requirements

You're a quick learner and are capable of solving any technical challenge with the tools at hand. We don't require you to know any specific languages, we do expect you to be capable of picking up new languages fairly quickly.
You're open to the idea of pair programming
You understand the limitations and tradeoffs between consistency and availability when building a distributed system.
You have an understanding of how the web and the various protocols and components that are commonly in use today work. (CDNs, Caching, TLS, ServiceWorkers, HTTP/2)

  

Some of the technologies in use

PHP, Go, Java, Scala, Python/Django, React, JavaScript, WordPress
GCP, Kubernetes(GKE), MySQL, Postgres, Kafka, Redis, Elasticsearch
BigQuery, Spark, Spanner, AutoML, Tensorflow, CoreNLP","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Quality Assurance 
				
			
				- Theme - Computing: Software
				
			
				- Theme - Computing: Systems Security and Cryptography 
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
6,221930,"

										NEW
									



										Quality Assurance Intern
									


",Verticalscope,Divisional Office,4,Open for Applications,Toronto,"Junior, Intermediate, Senior",11,"
								Sep 21, 2021
								
							",4 month work term,"While other social platforms focus on connecting family and friends, our users are brought together by the products and passions that inspire them. Our communities are a place to read reviews, ask questions and get answers, from engaged subject-matter experts and enthusiasts. With flexible hours, an incredible workspace, and all the amenities you'd expect of a high-tech office, the best part of VerticalScope is undoubtedly the people. 


Why We Need You


We're embarking on a journey to change the classic forum and directory listing experience, bringing it into the modern era. As a software engineer at VerticalScope, you will be helping build, test and deploy the supporting software that power performant web apps to our hundreds of millions of users. You'll achieve this by building some of the core systems and tools that aid and empower your peers to deliver value as effectively as possible. You'll be growing and learning with your fellow teammates in addition to collaborating closely with the other teams as we strive to build excellent software that delights our users.","How you'll contribute

You'll test new features and regression testing for our application used by millions of users.
You'll help maintain and add to our current automation suite.
Collaborate with the team to understand product changes to deal with issues/defects in a timely manner.
Work effectively in a cross-functional team Agile development environment.
Work in an agile environment with a tight nit focused product-oriented team where you'll participate in all aspects of the product life cycle, from ideation, to sprint planning, to deployment.","Your traits

You're organized and detail-oriented.
You're naturally curious and driven to solve problems.
You have a strong interest in and a knack for technology.
You love using websites and apps, and you get excited when you find an error to be resolved.
You are open-minded and consider other people's thoughts and opinions carefully.
You have a constant desire to learn and improve yourself.

  

Minimum Requirements

Experience working with Python and good understanding of OOP concepts.
Experience using version control (Git).
You're open to learning new tools used for QA automation - Selenium, Jenkins and cloud technologies  

  

Some of the technologies in use for QA

Python, Selenium, Saucelabs, Jenkins, Selenium GRID

  

We are open to 4 month internships with possibilities of extension","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Quality Assurance 
				
			
				- Theme - Computing: Software
				
			
				- Theme - Computing: Systems Security and Cryptography 
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
7,223468,"

										NEW
									



										Engineering Associate
									


",Vexos,Divisional Office,2,Open for Applications,Markham,Junior,13,"
								Sep 21, 2021
								
							",4 month work term,"Position is responsible for the transition and coordination of required engineering activities to support, analyze and execute on awarded labour quotes for PCBA and System-level assemblies for existing and potential customers. Position will work directly with Vexos' process and test engineering groups, operations staff and management members in carrying out their responsibilities.","The key responsibilities of the Engineering Associate Co-op include the following. This list is not exhaustive and may change based on business, departmental and operational requirements:
 

Quote Package - Review Internal Quote DB and transition main elements of awarded quotes into Engineering execution schedule including manufacturing expectations, NRE, Labor quotes and equipment requirements.
 Setup Project, NRE and engineering assignment based on assigned teams and responsibilities.
 Review Quote model and export cycle time algorithm for labor content and routing information. 
 Analyze Product Checklist (PCL) and format labor routing to match for input into Syspro.
 Import master production schedule and manage priorities based on engineering assignments and timelines to meet deadlines and production requirements.
Coordinate with Component Engineering as required to initiate scrubs, AVL corrections and synchronization.
Working with the process and test engineering, setup and manage work centers to support routing setup.
Working with manufacturing management determine work center resourcing and available capacity.
 Manage routing accuracy, completeness and gaps and work with process engineering to correct structures to resolve.
 Manage capacity resource planning through routing, eMES and current demand to determine proper resource levels based on labor requirements.
Validate actual labor, yields and assumptions vs. actual through cost rollup, cycle time and Technomatix and work with engineering and program management to resolve.
Responsible for predicting output based on cycle time and resourcing and recommending batch size adjustments, tooling and resource optimization.
Assist in asset management, new equipment introduction, gold sample and related equipment maintenance and management requirement.
Strategic projects and project management as requested by manager.
Other duties as required.","Qualifications, Skills and Experience:

Engineering degree or suitable technical qualifications/experience preferably in industrial or manufacturing engineering 

Experience in Excel, Access, Agile, Kinaxis and MAX an asset 

Production and Operations Analysis/ Manufacturing Optimization will be considered as a definite asset 

Previous experience in a manufacturing environment, preferably in the EMS industry is desirable however not mandatory 

Transferrable or related experience is preferred however not required","Targeted Clusters
			

		
		
			
				- Theme - Manufacturing and Process Engineering
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Mechanical and Mechatronics Engineering
				
			
				ENG - Systems Design and Biomedical Engineering","University of Waterloo Co-op Work History,Résumé,Grade Report"
8,218854,"



										Software Developer
									


",Vidyard,Divisional Office,4,Open for Applications,Kitchener,"Intermediate, Senior",39,"
								Sep 21, 2021
								
							",4 month work term,"Vidyard is looking for incredible talent to join our engineering team and play a critical role as we continue to build and improve our video platform. 

Our engineering team is composed of generalists who strive to maintain both front and back end expertise. If you are a generalist, who is looking to work on and own full features and make a significant impact during your next co-op term - we'd love to chat! 


What does Vidyard do?

Vidyard is the video platform that helps businesses transform communications and succeed through the strategic use of online video. Going beyond video hosting and management, we help businesses connect with more viewers through interactive and personalized video experiences, track detailed insights on their viewing audience, turn insights into results with enterprise integrations, and prove the impact of their video programs. 


 Why do a Co-Op at Vidyard?


CHECK OUT THIS VIDEO FOR A MESSAGE FROM PAST CO-OP STUDENTS! 


You have the opportunity to make an impact within your role by leading and contributing to meaningful projects during your time here. Your team and the broader company are here to support and assist you in your learning every step of the way. Not only that, but we set our Co-ops up for success both during your term with us and for the future. 

With many businesses moving to work from home, Vidyard's product is needed more than ever! We are growing, moving at lightning speed and innovating so if that's something that interests you, we look forward to seeing you apply. 

Vidyard is an equal opportunity employer. Applicants who require reasonable accommodation to complete the application and/or interview process should notify the Talent Acquisition Team.","Our engineering team is composed of generalists who strive to maintain both front and back end expertise. If you are a generalist, who is looking to work on and own full features and make a significant impact during your next co-op term - we'd love to chat! 


Past projects our co-ops have worked on include: revamping our video player interface, developing new data integrations into other platforms, creating new user dashboards and tools, and improving video recording tools. We encourage developers to tackle problems that align with their skills and interests. 


CHECK OUT THIS VIDEO FOR A MESSAGE FROM PAST CO-OP STUDENTS!","To be an effective team member, you will have experience with some of the following technologies:

- Ruby on Rails, Node.js or other MVC web frameworks 

- JavaScript, Vue.js, React, jQuery 

- HTML, CSS 

- MySQL or other relational databases 

- Git & Github 

- Redis or other NoSQL databases 

- Automated testing with RSpec or similar 

- Interacting with and building web APIs/services 

- Amazon EC2 and Heroku 

- PHP, Python or other scripting languages would be an asset","Targeted Clusters
			

		
		
			
				- Theme - Computing: Software
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
9,222427,"

										NEW
									



										Talent Acquisition
									


",Vidyard,Divisional Office,1,Open for Applications,Kitchener,"Intermediate, Senior",12,"
								Sep 21, 2021
								
							",4 month work term,"Are you looking for a unique HR opportunity to become part of a small but mighty Talent team in a high-growth company?  If you're looking for a ""golden"" Talent Acquisition Co-Op role to gain broad experience within all things talent acquisition and make an impact immediately, we'd love to hear from you! Open to a 4 or 8 month term!  The Talent Acquisition Co-Op will have the opportunity to participate in all aspects of Vidyard's recruitment and selection processes and provide general support to the day-to-day operations of the talent acquisition team. In addition, the Talent Acquisition Co-Op will be assigned special projects to continue to bring new ideas and process improvements to Vidyard's hiring practices, and will work on new initiatives to enhance and promote those hiring practices and onboarding.  


What does Vidyard do?


Vidyard is the video platform that helps businesses transform communications and succeed through the strategic use of online video. Going beyond video hosting and management, we help businesses connect with more viewers through interactive and personalized video experiences, track detailed insights on their viewing audience, turn insights into results with enterprise integrations, and prove the impact of their video programs. 


Why do a Co-Op at Vidyard?


You have the opportunity to make an impact within your role by leading and contributing to meaningful projects during your time here. Your team and the broader company are here to support and assist you in your learning every step of the way. Not only that, but we set our Co-ops up for success both during your term with us and for the future. 

With many businesses moving to work from home, Vidyard's product is needed more than ever! We are growing, moving at lightning speed and innovating so if that's something that interests you, we look forward to seeing you apply. 


Vidyard is an equal opportunity employer. Applicants who require reasonable accommodation to complete the application and/or interview process should notify the Talent Acquisition Team.","As a Talent Co-op you will: 

Own special projects as assigned by the Talent Acquisition team to continuously align Vidyard's culture and people goals
Provide administrative support for the day-to-day operations of the Talent Acquisition team including; resume review, prescreens, interview bookings, managing candidates experience, offer letters, background screens and references checks
Assist with the preboarding and onboarding of new employees 
Support our campus recruiting efforts for future co-op terms 
Identify opportunities for efficiency and ways to improve our candidate experience and employer brand","To be an effective team member you will have:

Ability to build effective working relationships with our people, managers and candidates through clear, reliable communication
Experience in a candidate/customer facing role
Strong attention to detail and excellent organizational skills
Curiosity, inquisitiveness and a passion for video
Comfortable in a fast-paced, startup environment
Experience using Google's suite of tools
Prior experience using ATS is a huge plus","Targeted Clusters
			

		
		
			
				- Theme - Human Resources
				
			
				ARTS - Business
				
			
				ARTS - Social Sciences
				
			
				ARTS - Sociology and Legal Studies","University of Waterloo Co-op Work History,Cover Letter,Résumé,Grade Report"
