,ID,Job Title,Organization,Division,Openings,Internal Status,City,Level,Applications,App Deadline,Work Term Duration,Job Summary,Job Responsibilities,Required Skills,Targeted Degrees and Disciplines,Application Documents Required
0,223583,"

										NEW
									


										Transportation Engineering Assistant
									

",IBI Group Inc,Toronto,1,Open for Applications,Toronto,"Intermediate, Senior",21,"
								Sep 21, 2021
								
							",4 month work term,"IBI Group is a globally integrated architecture, planning, engineering and technology firm. From high-rise to industrial buildings, schools to state-of-the-art hospitals, transit stations to highways, airports to toll systems, bike lanes to parks, we design every aspect of a truly integrated city for people to live, work and play. 


We organize our expertise into three sectors: Intelligence, Buildings and Infrastructure. 


Intelligence - systems design and software development 


Buildings - building architecture, interior design, building engineering (mechanical, structural, electrical) 


Infrastructure - planning, urban design, landscape architecture, transportation and civil engineering 

Our collaborative and combined approach focuses not only on creating the best solutions today, but also creating the right solutions for tomorrow.  

We believe cities must be designed with intelligent systems, sustainable buildings, efficient infrastructure and a human touch. 

At IBI, we're defining the cities of tomorrow. 

  

Transportation Engineering Co-op Student - Toronto 

Words like motivated, enthusiastic, collaborative, independent, willingness to learn and take initiative - describe our ideal student candidate. 

  

What's in it for you?

Work with, learn from and be motivated by industry professionals
Play an integral role in projects
You will be treated like any other member of your team; not ""just a student""
You will be given as much responsibility as you show us you can handle
Direct industry exposure in your field of study
Access to our student community Campus Connext
Potential part time employment during the school year and full time permanent opportunities upon graduation

  

Where will you be working?

  

IBI Group's traffic operations and road user safety group, at the Toronto office, is looking for a four month Co-op student to join our team. We are currently in a work from home model during COVID-19, but when we do return to the office we're located at 55 St Clair Ave West, Toronto, Ontario. The student will need to be local to the Toronto office and able to work remotely until we return to the office. 


  

Do you want to save lives, and generally make the world a better place? If so, IBI Group's Traffic Operations and Safety Group wants you! Don't let the name fool you, it's not just about cars. The traffic operations and road user safety practice at IBI Group works with transportation agencies across North America, and around the world, to provide safe and efficient transportation solutions including proposing new Intelligent Transportation Systems deployments/plans and transit priority measures. We rely heavily on the use of simulation and prediction models to assess the delay and collision impacts of proposed changes to traffic controls and other roadway features to improve operations for all modes. The work we do is highly analytical and data driven, and we take on a lot of challenges that have never been attempted before. At present, we have a portfolio of active projects which involve traffic operations and safety analysis and modelling, design and implementation of traffic control and transit priority systems, rapid transit multi-modal network integration, and parking supply and demand management. We also work on a variety of major rapid transit infrastructure projects in the Greater Toronto Area including York Region VIVA, the Yonge North and Scarborough Subway Extensions, Eglinton Crosstown LRT, and Hurontario LRT. We're looking for keen, motivated individuals, who are interested in exploring a career in the operations side of transportation. 

  

Most of the analysts and engineers that make up the traffic operations and road user safety group are former co-op students, and we do our best to provide all of our students with meaningful work and opportunities to learn through real world problem solving. We want your time at IBI to be a mutually beneficial experience.","Responsibilities: 

• Conduct traffic operations analysis and modelling; 

• Conduct field investigations;  

• Conduct road user safety analysis and research;  

• Complete intersection traffic signal design;  

• Research traffic technology solutions, including development of technology strategic plans; 

• Evaluate vendor proposals and design documentation;  

• Develop functional requirements and specifications;  

• Document analysis and research findings (presentations and reports);  

• Conduct equipment inspections and acceptance testing, including review of test procedures; and  

• Support of business development and proposal initiatives.","Qualifications:

• Excellent communication skills, both written and verbal;  

• Candidates must be enrolled in an Engineering program;  

• Able to work effectively independently and on a team; 

• Strong interest in transportation engineering; and 

• Experience in data analysis and management with Python would be an asset.","Targeted Clusters
			

		
		
			
				ENG - Civil, Environmental and Geological Engineering","University of Waterloo Co-op Work History,Résumé,Grade Report"
1,223615,"

										NEW
									


										Transportation Engineering Assistant (Markham)
									

",IBI Group Inc,Toronto,1,Open for Applications,Markham,"Intermediate, Senior",11,"
								Sep 21, 2021
								
							",4 month work term,"IBI Group is a globally integrated architecture, planning, engineering and technology firm. 


From high-rise to industrial buildings, schools to state-of-the-art hospitals, transit stations to highways, airports to toll systems, bike lanes to parks, we design every aspect of a truly integrated city for people to live, work and play. 


We organize our expertise into three sectors: Intelligence, Buildings and Infrastructure. 


Intelligence - systems design and software development 


Buildings - building architecture, interior design, building engineering (mechanical, structural, electrical) 


Infrastructure - planning, urban design, landscape architecture, transportation and civil engineering 


Our collaborative and combined approach focuses not only on creating the best solutions today, but also creating the right solutions for tomorrow.  


We believe cities must be designed with intelligent systems, sustainable buildings, efficient infrastructure and a human touch. 


At IBI, we're defining the cities of tomorrow. 

  

Transportation Engineering Co-op Student- Markham

Words like - motivated, enthusiastic, collaborative, independent, willingness to learn and take initiative - describe our ideal student candidate. 

  

What's in it for you?

Work with, learn from and be motivated by industry professionals
Play an integral role in projects
You will be treated like any other member of your team; not ""just a student""
You will be given as much responsibility as you show us you can handle
Direct industry exposure in your field of study
Access to our student community Campus Connext
Potential part time employment during the school year and full time permanent opportunities upon graduation

  

Where will you be working? You will be working with our Transportation team in Markham on various P3 linear transportation projects. You will be helping with preparing the contract documentation for BRT/LRT traffic signal and intersection design assignments. You will also work closely with Senior Engineers on Transportation Detailed Design projects.","Responsibilities: 

- Assist with quality control/assurance process  

- Quantity take offs  

- Cost Estimation  

- Assist with Traffic Signal, Street lighting, and roadway design work","- Currently enrolled in the Civil Engineering program 

- Completed 2-3 years of the program  

- Strong communication skills both written and verbal  

- Able to work effectively independently and on a team  

- Previous Co-op roadway design experience with ACAD and Microstation is an asset","Targeted Clusters
			

		
		
			
				ENG - Civil, Environmental and Geological Engineering","University of Waterloo Co-op Work History,Résumé,Grade Report"
2,223773,"

										NEW
									



										Devops Developer
									


",IBM Canada Limited,Head Office (Canada),1,Open for Applications,Markham,"Junior, Intermediate, Senior",2,"
								Sep 28, 2021
								
							",4 month work term,"Interested applicants MUST apply directly to the employer to be considered for this position (see ""Additional Application Information"" section).


Introduction 

At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk. 



There are positions in multiple locations in Canada:  Toronto, Markham, Ottawa, Calgary.  


It is mandatory that all applicants are enrolled in full-time studies at a post-secondary institution and returning to full-time studies upon completion of the work term. 


About IBM 

IBM's greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.","As an IBM Intern, you will work on projects that have a lasting effect on the world we live in and define the technology of tomorrow. We are looking for the one-of-a-kind, to not just think outside the box, but reinvent it. At IBM, you will work alongside a global community of 6000+ interns in a workplace that champions inclusion and a culture of giving back.


IBM's internship programs are an opportunity to learn from the best and develop skills that will make you stand out in today's rapidly-evolving market. If you're ready to do what you love and having a great time doing it, join us.

 
Check out our job postings on this page https://ibm.biz/IBMinternships. To be eligible for our internships, you must be a full-time student returning to full-time studies after the completion of the work term. Co-op enrollment is not mandatory.","-  In a technology degree program 

or  

- In a business degree program","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Quality Assurance 
				
			
				- Theme - Computing: Software
				
			
				- Theme - Computing: Systems Security and Cryptography 
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
3,223795,"

										NEW
									



										Back End Developer
									


",IBM Canada Limited,Head Office (Canada),1,Open for Applications,Markham,"Junior, Intermediate, Senior",19,"
								Sep 28, 2021
								
							",4 month work term,"Interested applicants MUST apply directly to the employer to be considered for this position (see ""Additional Application Information"" section).


Introduction 

At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk. 



There are positions in multiple locations in Canada:  Toronto, Markham, Ottawa, Calgary.  


It is mandatory that all applicants are enrolled in full-time studies at a post-secondary institution and returning to full-time studies upon completion of the work term. 


About IBM 

IBM's greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.","As an IBM Intern, you will work on projects that have a lasting effect on the world we live in and define the technology of tomorrow. We are looking for the one-of-a-kind, to not just think outside the box, but reinvent it. At IBM, you will work alongside a global community of 6000+ interns in a workplace that champions inclusion and a culture of giving back.


IBM's internship programs are an opportunity to learn from the best and develop skills that will make you stand out in today's rapidly-evolving market. If you're ready to do what you love and having a great time doing it, join us.

 
Check out our job postings on this page https://ibm.biz/IBMinternships. To be eligible for our internships, you must be a full-time student returning to full-time studies after the completion of the work term. Co-op enrollment is not mandatory.","-  In a technology degree program 

or  

- In a business degree program","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Quality Assurance 
				
			
				- Theme - Computing: Software
				
			
				- Theme - Computing: Systems Security and Cryptography 
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
4,223803,"

										NEW
									



										Front End Developer
									


",IBM Canada Limited,Head Office (Canada),1,Open for Applications,Markham,"Junior, Intermediate, Senior",14,"
								Sep 28, 2021
								
							",4 month work term,"Interested applicants MUST apply directly to the employer to be considered for this position (see ""Additional Application Information"" section).


Introduction 

At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk. 



There are positions in multiple locations in Canada:  Toronto, Markham, Ottawa, Calgary.  


It is mandatory that all applicants are enrolled in full-time studies at a post-secondary institution and returning to full-time studies upon completion of the work term. 


About IBM 

IBM's greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.","As an IBM Intern, you will work on projects that have a lasting effect on the world we live in and define the technology of tomorrow. We are looking for the one-of-a-kind, to not just think outside the box, but reinvent it. At IBM, you will work alongside a global community of 6000+ interns in a workplace that champions inclusion and a culture of giving back.


IBM's internship programs are an opportunity to learn from the best and develop skills that will make you stand out in today's rapidly-evolving market. If you're ready to do what you love and having a great time doing it, join us.

 
Check out our job postings on this page https://ibm.biz/IBMinternships. To be eligible for our internships, you must be a full-time student returning to full-time studies after the completion of the work term. Co-op enrollment is not mandatory.","-  In a technology degree program 

or  

- In a business degree program","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Quality Assurance 
				
			
				- Theme - Computing: Software
				
			
				- Theme - Computing: Systems Security and Cryptography 
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
5,223806,"

										NEW
									



										Client Facing Tech Support Intern
									


",IBM Canada Limited,Head Office (Canada),1,Open for Applications,Markham,"Junior, Intermediate, Senior",0,"
								Sep 28, 2021
								
							",4 month work term,"Interested applicants MUST apply directly to the employer to be considered for this position (see ""Additional Application Information"" section).


Introduction 

At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk. 



There are positions in multiple locations in Canada:  Toronto, Markham, Ottawa, Calgary.  


It is mandatory that all applicants are enrolled in full-time studies at a post-secondary institution and returning to full-time studies upon completion of the work term. 


About IBM 

IBM's greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.","As an IBM Intern, you will work on projects that have a lasting effect on the world we live in and define the technology of tomorrow. We are looking for the one-of-a-kind, to not just think outside the box, but reinvent it. At IBM, you will work alongside a global community of 6000+ interns in a workplace that champions inclusion and a culture of giving back.


IBM's internship programs are an opportunity to learn from the best and develop skills that will make you stand out in today's rapidly-evolving market. If you're ready to do what you love and having a great time doing it, join us.

 
Check out our job postings on this page https://ibm.biz/IBMinternships. To be eligible for our internships, you must be a full-time student returning to full-time studies after the completion of the work term. Co-op enrollment is not mandatory.","-  In a technology degree program 

or  

- In a business degree program","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Quality Assurance 
				
			
				- Theme - Computing: Software
				
			
				- Theme - Computing: Systems Security and Cryptography 
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
6,223809,"

										NEW
									



										Data Science
									


",IBM Canada Limited,Head Office (Canada),1,Open for Applications,Markham,"Junior, Intermediate, Senior",5,"
								Sep 28, 2021
								
							",4 month work term,"Interested applicants MUST apply directly to the employer to be considered for this position (see ""Additional Application Information"" section).


Introduction 

At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk. 



There are positions in multiple locations in Canada:  Toronto, Markham, Ottawa, Calgary.  


It is mandatory that all applicants are enrolled in full-time studies at a post-secondary institution and returning to full-time studies upon completion of the work term. 


About IBM 

IBM's greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.","As an IBM Intern, you will work on projects that have a lasting effect on the world we live in and define the technology of tomorrow. We are looking for the one-of-a-kind, to not just think outside the box, but reinvent it. At IBM, you will work alongside a global community of 6000+ interns in a workplace that champions inclusion and a culture of giving back.


IBM's internship programs are an opportunity to learn from the best and develop skills that will make you stand out in today's rapidly-evolving market. If you're ready to do what you love and having a great time doing it, join us.

 
Check out our job postings on this page https://ibm.biz/IBMinternships. To be eligible for our internships, you must be a full-time student returning to full-time studies after the completion of the work term. Co-op enrollment is not mandatory.","-  In a technology degree program 

or  

- In a business degree program","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Quality Assurance 
				
			
				- Theme - Computing: Software
				
			
				- Theme - Computing: Systems Security and Cryptography 
				
			
				- Theme - Data Analytics, Statistical Analysis and Mathematical Optimization 
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science
				
			
				MATH - Statistics and Actuarial Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
7,223811,"

										NEW
									



										Machine Learning Developer Intern
									


",IBM Canada Limited,Head Office (Canada),1,Open for Applications,Markham,"Junior, Intermediate, Senior",5,"
								Sep 28, 2021
								
							",4 month work term,"Interested applicants MUST apply directly to the employer to be considered for this position (see ""Additional Application Information"" section).


Introduction 

At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk. 



There are positions in multiple locations in Canada:  Toronto, Markham, Ottawa, Calgary.  


It is mandatory that all applicants are enrolled in full-time studies at a post-secondary institution and returning to full-time studies upon completion of the work term. 


About IBM 

IBM's greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.","As an IBM Intern, you will work on projects that have a lasting effect on the world we live in and define the technology of tomorrow. We are looking for the one-of-a-kind, to not just think outside the box, but reinvent it. At IBM, you will work alongside a global community of 6000+ interns in a workplace that champions inclusion and a culture of giving back.


IBM's internship programs are an opportunity to learn from the best and develop skills that will make you stand out in today's rapidly-evolving market. If you're ready to do what you love and having a great time doing it, join us.

 
Check out our job postings on this page https://ibm.biz/IBMinternships. To be eligible for our internships, you must be a full-time student returning to full-time studies after the completion of the work term. Co-op enrollment is not mandatory.","-  In a technology degree program 

or  

- In a business degree program","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Quality Assurance 
				
			
				- Theme - Computing: Software
				
			
				- Theme - Computing: Systems Security and Cryptography 
				
			
				- Theme - Data Analytics, Statistical Analysis and Mathematical Optimization 
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science
				
			
				MATH - Statistics and Actuarial Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
8,224088,"

										NEW
									


										Ophthalmology Clinic Intern
									

",iCare Surgical & Optical Centre,Divisional Office ,1,Open for Applications,Ottawa,"Intermediate, Senior",4,"
								Sep 21, 2021
								
							",8 month consecutive work term preferred,"Ophthalmology Clinic Intern - Creating patient education media/packages for ophthalmic disease, diagnosis and treatment/surgery. Working with patients and staff to improve clinic flow, quality of care and patient satisfaction. Assisting the ophthalmologist with patient care, such as performing diagnostic tests and coordinating patient flow.  


We are a group of 6 ophthalmologists that provide medical and surgical care for eye disease. Our clinic is located in the west end of Ottawa and it is called iCare Surgical & Optical Centre. We are affilated with the University of Ottawa Faculty of Medicine and The Ottawa Hospital. We have a staff of 20 administraters and technologists. Often there will be medical students and ophthalmology residents working with us at our clinic. We are looking for a bright and energetic individual who can work independently on multiple projects that will directly impact the care to the patients we serve.","Working closely with the Clinic Manager and the practicing Ophthalmologists and support staff. 

Establishing patient education packages regarding ophthalmic disease, treatment and surgery. 

Working with patients to improve quality of care, flow and satisfaction. 

Creating or improving other patient care forms. 

Managing the clinic website. 

Assisting with patient care - administrating diagnostic tests and coordinating care.","Excellent interpersonal skills 

Initiative 

Ability to work independently 

Carry on responsibility for multiple projects 

Work well with patients 

Web Design/Marketing not essential but beneficial since will be working on patient education info via website/animation/info packages","Targeted Clusters
			

		
		
			
				- Theme - Business Administration
				
			
				- Theme - Digital and Graphic Media; Web Site Design and Development 
				
			
				- Theme - Health Care: Policy Development 
				
			
				- Theme - Health Care: Public Health and Wellness 
				
			
				- Theme - Health Care: Therapy and Patient Care 
				
			
				- Theme - Information Science and Data Management 
				
			
				- Theme - Marketing and Communication 
				
			
				- Theme - Medical Devices and Diagnostics
				
			
				- Theme - Occupational Health and Safety
				
			
				- Theme - Teaching, Training and Educational Services
				
			
				AHS - Kinesiology
				
			
				AHS - Public Health and Health Systems
				
			
				ENG - Chemical Engineering
				
			
				SCI - Biological Sciences
				
			
				SCI - Business","University of Waterloo Co-op Work History,Résumé,Grade Report"
9,222036,"

										NEW
									


										Hardware Engineering
									

",ICSPI Corp,Divisional Office,1,Open for Applications,Kitchener,"Junior, Intermediate, Senior",19,"
								Sep 21, 2021
								
							",8 month consecutive work term preferred,"About ICSPI


ICSPI designs, manufactures and sells single-chip scanning probe microscopes for educational, research and industrial applications. Our flagship product, the nGauge atomic force microscope (AFM), has reset the expectations for AFM and nanoscale metrology: all of the scanners and sensors have been integrated onto a single 1 mm x 1 mm micro-electro-mechanical systems (MEMS) chip; miniaturizing the size, driving down costs, and dramatically simplifying the operation of nanoscale metrology instruments. ICSPI is based in Kitchener-Waterloo, Canada. 


COVID-19 Restrictions

*This position will be based in our office in downtown Kitchener. However, hybrid or remote work may be required for the entire term depending on the COVID-19 pandemic. 


Job Description

ICSPI is looking for a Hardware Engineering Co-op for a 4-month or 8-month term during Winter 2022 or Winter 2022 and Spring 2022. As a Hardware Engineering Co-op at ICSPI, you will be working on:
 

Pushing the limits of our micro-electro-mechanical systems (MEMS) devices
Unlocking new modes of operation for our MEMS devices, enabling radically new use cases and applications of AFM
Developing new precision systems using our MEMS devices, including:
	 
  
Mechanical/mechatronics hardware design and prototyping
Electrical hardware design and prototyping
Development of internal software tools (data processing and analysis)



About you

You are curious, driven and adaptable. You enjoy solving problems and developing new and innovative technology.
You are capable of working independently and meeting tight deadlines with changing priorities.
You are motivated by working in a small team, making decisions that will directly impact the business. No task is too big or too small.
You deliver results. You are motivated to build consistent and reliable solutions.","Job Responsibilities:

Design and integrate single-chip scanning probe microscopes (MEMS device assembled on a PCB) into a mechanical assembly with precision electromechanical positioning system
Soldering, 3d printing, test jigs
Integration of circuit boards, MEMS, mechanical components, and connectors
Perform qualification tests on hardware including electrical, mechanical and reliability testing.","Required Skills

Mechanical design with CAD software (Solidworks)
Experience with conventional machining and rapid prototyping (3d printing, test jigs, soldering)
Experience sourcing components and materials
Experience working with electromechanical systems
Programming experience in C++ and/or Python

Preferred Skills

Experience designing and/or using scientific or industrial measurement (metrology) instruments
Experience with precision electromechanical system design and manufacturing
Circuit design with Eagle 
Familiar with low power MCU (ST, Atmel, TI etc.) and its peripheral circuits (MIPI, SPI etc.).
Experience with firmware development for embedded systems","Targeted Clusters
			

		
		
			
				- Theme - Manufacturing and Process Engineering
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Mechanical and Mechatronics Engineering
				
			
				ENG - Nanotechnology Engineering","University of Waterloo Co-op Work History,Résumé,Grade Report"
