,ID,Job Title,Organization,Division,Openings,Internal Status,City,Level,Applications,App Deadline,Work Term Duration,Job Summary,Job Responsibilities,Required Skills,Targeted Degrees and Disciplines,Application Documents Required
0,222866,"

										NEW
									



										Junior Developer
									


",1Password,Divisional Office,2,Open for Applications,Toronto,"Junior, Intermediate, Senior",117,"
								Sep 21, 2021
								
							",4 month work term,"We're looking for promising new developers, who are excited about gaining hands-on experience in a friendly and well-established team. Our developers work at all levels of the stack, so you'll have the opportunity to work on projects that touch both the back-end and front-end of the 1Password service. 



We'll help you realize your potential as a developer, and hope that you'll leave us with a passion for learning, some new friends, and the self-confidence to take on whatever comes next.","- Implement or improve features for the 1Password web client or server. 

- Create new, or improve existing tooling to make the 1Password development process more robust. 

- Work on exciting projects that we haven't even thought of yet!","What you bring to the table:

- Confidence: A willingness to take on new challenges, and see them through to completion. 

- Humility: You're not afraid to ask ""stupid"" questions and make mistakes (as long as you learn from them). 

- Curiosity: You look for better ways of doing things, even if everyone seems happy with how they are. 

- Teamwork: Lone wolves, divas, and rockstars need not apply. We work together. 


You might have (not required):

- Experience writing Rust or JavaScript. 

- Knowledge of basic web technologies (HTML, CSS, etc.). 

- Experience utilizing common libraries and frameworks. Specifically, React and TypeScript. 

- Personal experience using 1Password (or other password managers).","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Software
				
			
				- Theme - Computing: Systems Security and Cryptography 
				
			
				- Theme - Data Analytics, Statistical Analysis and Mathematical Optimization 
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
1,222878,"

										NEW
									



										Junior Developer
									


",1Password,Divisional Office,6,Open for Applications,Toronto,"Junior, Intermediate, Senior",188,"
								Sep 21, 2021
								
							",4 month work term,"We're looking for promising new developers, who are excited about gaining hands-on experience in a friendly and well-established team. Our developers work at all levels of the stack, so you'll have the opportunity to work on projects that touch both the back-end and front-end of the 1Password service. 


We'll help you realize your potential as a developer, and hope that you'll leave us with a passion for learning, some new friends, and the self-confidence to take on whatever comes next.","- Implement or improve features for the 1Password web client or server. 
 
- Create new, or improve existing tooling to make the 1Password development process more robust. 
 
- Work on exciting projects that we haven't even thought of yet!","What you bring to the table:

- Confidence: A willingness to take on new challenges, and see them through to completion. 

- Humility: You're not afraid to ask ""stupid"" questions and make mistakes (as long as you learn from them). 

- Curiosity: You look for better ways of doing things, even if everyone seems happy with how they are. 

- Teamwork: Lone wolves, divas, and rockstars need not apply. We work together. 


You might have (not required):

- Experience writing Go or JavaScript. 

- Knowledge of basic web technologies (HTML, CSS, etc.). 

- Experience utilizing common libraries and frameworks. Specifically, React and TypeScript. 

- Experience working with relational databases: MySQL or any of its friends. 

- Personal experience using 1Password (or other password managers).","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Software
				
			
				- Theme - Computing: Systems Security and Cryptography 
				
			
				- Theme - Data Analytics, Statistical Analysis and Mathematical Optimization 
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering","University of Waterloo Co-op Work History,Résumé,Grade Report"
2,222893,"

										NEW
									



										Security Intern
									


",1Password,Divisional Office,1,Open for Applications,Toronto,"Junior, Intermediate, Senior",59,"
								Sep 21, 2021
								
							",4 month work term,"80,000 businesses and millions of people use 1Password to protect their most important information. We're a kind, curious, and customer-focused team on a mission to build the world's most-loved password manager and give people more control over their data. 


1Password has a long-standing commitment to customer privacy and security, and the Security Team is responsible for safeguarding them. We are a passionate team that really cares about protecting our customers, and are looking for new team members that bring that same passion. 


As a Security Intern, you'll be working with both our Security Team as well as the development teams to help us to continue to raise the bar for security. This includes working with developers on security-critical features, identifying and correcting security issues, and working on other initiatives to improve the security of our applications.","- Developing or improving security-critical features in our applications. 

- Implementing mitigations for identified security issues. 

- Working closely with one or more development teams, members of the Security Engineering team, and the broader Security team to understand security issues and develop strategies to mitigate them.","- Experience working in a remote environment. 

- Excellent written and verbal communication skills. 

- Experience writing software in at least one of the following: Rust, Go, C#, Java, C/Obj-C/C++. 

- Experience using Git and related tools.","Targeted Clusters
			

		
		
			
				- Theme - Computing: Software
				
			
				- Theme - Computing: Systems Security and Cryptography 
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
3,222906,"

										NEW
									



										Junior Developer
									


",1Password,Divisional Office,1,Open for Applications,Toronto,"Intermediate, Senior",29,"
								Sep 21, 2021
								
							",4 month work term,"1Password is looking for promising new programmers to join us and gain valuable experience in a well-established team of developers. Our team is a friendly and welcoming environment for programmers with all levels of experience. We will do our best to help you realize your potential as a developer. The hope is that you'll leave with a passion for learning, some new friends, and the self-confidence to take on whatever comes next.","- Implement or improve features in 1Password for iOS. 

- Create new, or improve existing, tooling to make the 1Password development process more robust. 

- Help us improve the overall quality of 1Password for its millions of users by developing new methods to automate testing and detect regressions before they make it to production. 

- Work on exciting projects that we haven't even thought of yet!","What you bring to the table:

- Confidence: A willingness to take on new challenges, and see them through to completion. 

- Humility: Mustn't be afraid to ask ""stupid"" questions and make mistakes (as long as you learn from them). 

- Curiosity: You look for better ways of doing things even if everyone seems happy with how things work right now. 

- Teamwork: Lone wolves, divas, and rockstars need not apply. We work together. 


What you might have up your sleeves (not required):

- Experience writing an iOS app, in Swift and/or SwiftUI. 

- An appreciation for the necessity of Accessibility in software. 

- Experience with Objective-C. 

- Knowledge of XCTest, and writing test cases. 

- Bonus for familiarity with Rust. 

- Personal experience using 1Password (or other password managers).","Targeted Clusters
			

		
		
			
				- Theme - Computing: Software
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering","University of Waterloo Co-op Work History,Résumé,Grade Report"
4,222916,"

										NEW
									



										QA Intern
									


",1Password,Divisional Office,1,Open for Applications,Toronto,"Intermediate, Senior",34,"
								Sep 21, 2021
								
							",4 month work term,"1Password is looking for people with an eye for the smaller things. If you have a passion for great software and a love of nitpicking, then come join us on a bug hunt! The 1Password QA team is a welcoming and friendly bunch with a range of experience, and a great place for people of all levels. We will do our best to help you realize your potential as a QA. The hope is that you'll leave with a passion for learning, some new friends, and the self-confidence to take on whatever comes next.","- As developers finish their work on new features or fixes, you will run their builds of 1Password through a series of tests. 

- Create new, or improve existing, tests and structures to make the QA process more robust. 

- Help us improve the overall quality of 1Password for its millions of users by developing new methods to automate testing and detect regressions before they make it to production.  

- Work on exciting projects that we haven't even thought up yet!","What you bring to the table:

- Confidence: A willingness to take on new challenges, and see them through to completion. 

- Humility: You're not afraid to ask ""stupid"" questions and make mistakes (as long as you learn from them). 

- Curiosity: You look for better ways of doing things, even if everyone seems happy with how they are. 

- Teamwork: Lone wolves, divas, and rockstars need not apply. We work together. 


What you might have up your sleeves (not required):

- A familiarity with writing code (bonus points if Rust was the language). 

- A logical and creative approach to problem solving. 

- An annoying eye for detail. 

- Personal experience using 1Password (or other password managers).","Targeted Clusters
			

		
		
			
				- Theme - Computing: Quality Assurance 
				
			
				- Theme - Computing: Software
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				ENG - Systems Design and Biomedical Engineering","University of Waterloo Co-op Work History,Résumé,Grade Report"
5,222927,"

										NEW
									



										Junior Developer
									


",1Password,Divisional Office,1,Open for Applications,Toronto,"Junior, Intermediate, Senior",63,"
								Sep 21, 2021
								
							",4 month work term,"We're looking for promising new developers, who are excited about gaining hands-on experience in a friendly and well-established team. Our developers work at all levels of the stack, so you'll have the opportunity to work on projects that touch both the back-end and front-end of the 1Password service. 


We'll help you realize your potential as a developer, and hope that you'll leave us with a passion for learning, some new friends, and the self-confidence to take on whatever comes next.","- Implement or improve features for the 1Password web client or server. 
 
- Create new, or improve existing tooling to make the 1Password development process more robust. 
 
- Work on exciting projects that we haven't even thought of yet!","What you bring to the table:

- Confidence: A willingness to take on new challenges, and see them through to completion. 

- Humility: You're not afraid to ask ""stupid"" questions and make mistakes (as long as you learn from them). 

- Curiosity: You look for better ways of doing things, even if everyone seems happy with how they are. 

- Teamwork: Lone wolves, divas, and rockstars need not apply. We work together. 


You might have (not required):

- Experience writing Rust or JavaScript. 

- Knowledge of basic web technologies (HTML, CSS, etc.). 

- Experience utilizing common libraries and frameworks. Specifically, React and TypeScript. 

- Experience working with relational databases: MySQL or any of its friends. 

- Personal experience using 1Password (or other password managers).","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Software
				
			
				- Theme - Computing: Systems Security and Cryptography 
				
			
				- Theme - Data Analytics, Statistical Analysis and Mathematical Optimization 
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering","University of Waterloo Co-op Work History,Résumé,Grade Report"
6,223079,"

										NEW
									



										Junior Product Manager
									


",1Password,Divisional Office,2,Open for Applications,Toronto,"Junior, Intermediate, Senior",86,"
								Sep 21, 2021
								
							",4 month work term,"We're looking for promising new Product Managers, who are excited about gaining hands-on experience in a friendly and well-established team. The product management organization plays a key role to ensure our users are delighted. As a Jr. Product Manager Co-op, you will work closely with development and other organizations to ensure customer problems are well understood and delivered solutions address the core issues users face.  


We'll help you gain valuable experience and realize your potential as a product manager, and hope that you'll leave us with a passion for learning, some new friends, and the self-confidence to take on whatever comes next.","This role will require you to work closely with the product management and development teams to help ensure we deliver compelling solutions for our customers. This includes focusing on areas such as: 

- Refining requirements for developer-specific use cases and new features for our Secrets Automation solution. 

- Work closely with your counterparts in the development organization to ensure Product Management coverage and support. 

- Represent Product Management in various meetings such as agile ceremonies 

- Perform research on competition and trends as needed 

- Assist in gathering new evidence of problems in the customer base and market 

- Use and help mature the implementation of our Product Management processes and tooling","What you bring to the table:

- Confidence: A willingness to take on new challenges, and see them through to completion. 

- Humility: Mustn't be afraid to ask ""stupid"" questions and make mistakes (as long as you learn from them). 

- Curiosity: You look for better ways of doing things even if everyone seems happy with how things work right now. 

- Teamwork: Lone wolves, divas, and rockstars need not apply. We work together. 


What you might have up your sleeves (not required):

- Experience writing detailed requirements. 

- An understanding of general technologies and coding tools. 

- An understanding and empathy for the developer persona. 

- An understanding of IT organizations and the use of secrets management solutions. 

- Exposure to Pragmatic Marketing or other Product Management frameworks. 

- Personal experience using 1Password (or other password managers).","Targeted Clusters
			

		
		
			
				- Theme - Business Administration
				
			
				- Theme - Manufacturing and Process Engineering
				
			
				- Theme - Marketing and Communication 
				
			
				- Theme - Project and Process Management
				
			
				- Theme - Supply Chain Management and Logistics 
				
			
				ARTS - Business
				
			
				MATH - Business","University of Waterloo Co-op Work History,Résumé,Grade Report"
7,221014,"



										Software Developer
									


",360 Education Labs Inc,Divisional Office,6,Open for Applications,North York,"Intermediate, Senior",41,"
								Sep 21, 2021
								
							",4 month work term,"360 Education Labs is a premiere software/hardware tools and technology provider located at Toronto, Ontario in Canada and at San Jose, California in United States of America. The company's technology is focused in the areas of application of artificial intelligence in cloud based online education in universities/colleges and corporate training. We use our state of the art proprietary Digital Learning Platform that incorporates audio, video, smart-board and ample amounts of artificial intelligence technologies into products such as automated and realtime software/hardware based lecture capture, automated video proctoring, automated video captioning and adaptive streaming technologies and very large scale digital assets' management software. For more information, visit our product web sites:  www.Yuja.com


360 Education Labs is hiring talented Software Developers for our Toronto office to design and implement our latest product called YuJa.com that aims to alter the way lectures are delivered in universities and colleges allowing simultaneous delivery of lectures to the in-class and over the internet and OTT (Over The Top) television audiences using our proprietary multimedia technologies. Lectures are captured and uploaded to the cloud in real-time. Our Digital Learning Platform is used by corporations for training and general team collaboration and also by university Professors and TAs during lectures, tutorials and office hours. Users independently access the tools for working collaboratively on their assignments and projects from their respective homes, offices or any place with internet connectivity.  


Salary will match the qualifications and experience of the candidates.  For the right candidate, pay is generous and competitive.","Full stack development of YuJa.com multimedia platform, including automatic lecture and lab capture using camera, Google Glass, or GoPro cameras and microphone mesh
Developent of native Android and iOS based apps
Design and development of a very large multimedia management system
All phases of design and development of hardware and software for lecture capture device
Design and development of technologies that make internet and web accessible to people with disabilities","Strong software design and development skills  
Ability to recognize software problems and develop creative solutions within a fast-paced environment
Strong programming experience with one or more of the following stacks: (a) Java (J2EE), (b) Objective-C/Swift , (c) C# and .Net.
Expertise with one or more of the following operating systems: (a) Windows (b) MacOS (c) Android (d) iOS
HTML5, CSS, Javascript, React, WebRTC  
Relevant experience with mobile software development including iOS and Android platforms
MySQL database experience including Java connectivity through JDBC
Experience in designing web-based portals using HTML, HTML5, Javascript, XML, CSS, React, WebRTC technologies, and other Web 2.0 tools.
Excellent verbal and written English communication skills

Other Desirable Skills:

Building distributed software systems including some experience with network protocols - HTTP, HTTPS, and TCP-IP
Industry or project experience with audio/video streaming technologies, e.g., HLS, RTMP, SIP
Experience working with both Windows Server and Linux-based server systems


Career Development and Training:

Senior R & D staff will provide guidance.","Targeted Clusters
			

		
		
			
				- Theme - Computing: Software
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
8,220382,"



										Full Stack Developer Intern
									


",3DQue Systems Inc.,Divisional Office,2,Open for Applications,Richmond,Senior,15,"
								Sep 21, 2021
								
							",8 month consecutive work term preferred,"We are looking for a highly motivated individual who has a passion for building the bridges between complex systems and users. 3DQue's mission is to change the century-old, environmentally damaging processes that dominate the plastics manufacturing industry by scaling 21st century technologies like 3D printing. Quinly, our smart hardware and software package is designed to allow anyone to participate in the new era of digital, decentralized manufacturing. It automates all the work of running a 3D printer for you, resulting in a 200-fold decrease in labour, while saving time and cost. The Quinly system empowers customers to take ownership of their manufacturing, reduce outsourcing, and scale at a moment's notice to meet the wonderfully volatile demands of a modern and innovative world. We're growing fast, changing fast, and are always have more exciting projects than hours in the day. It will be your job to prioritize and deliver your work on time while you and your team members troubleshoot issues and support each other 


About: 

3DQue Systems is an automation technology company that is breaking the constraints of traditional manufacturing using mass-scale 3D printing to secure critical supply chains, accelerate R&D, reduce environmental footprint, and enable high volume production of parts that were previously impossible to make.","What you will be doing: 

Developing our 3d-printing automation software platform. 
Working closely with our developers to build UI and implement new features. 
Working with our designers and teams to understand and implement feedback and improve user experience. 
Tackle complex information visualization and processing challenges. 
Participating in design and code reviews. 
Controlling a network of dozens of machines from a single access point. 
Implementing a sensor data processing framework. 
Developing automated end-to-end integration tests.","Must Have Skills & Experience 

Proficiency in programming and software design.
Experience with full-stack web development.
Experience with cloud platforms like AWS or Azure.
Rest API, React, and Java development experience.
Highly motivated, with a propensity to learn on the fly and will bring ideas to the table
Ability to stay focused and maintain communication in a virtual team is critical.

Even better if you also have skills & experience with: 

3D Printing
Microcontroller Networking
Asynchronous device management
Experiences pulling and interpreting data using sensors
Data collection and processing
MySQL and Dynamo DB experience
Working with Raspberry Pi, or embedded programming on Arduino 
An interest in the hardware side of things

Education 

Currently in undergraduate or graduate computer science or computer engineering program. 

3DQue Systems dedicated to helping its employees grow and develop technical and soft skills in an innovative and collaborative environment. 3DQue Systems is an equal opportunity employer with an inclusive culture regardless of race, colour, religion, national origin, age, gender, or disability. We thank all applicants in advance for their interest, however only those selected for an interview will be contacted.","Targeted Clusters
			

		
		
			
				- Theme - Computing: Software
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Mechanical and Mechatronics Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
9,223867,"

										NEW
									



										9Round Trainer
									


",9Round,Waterloo Location,2,Open for Applications,Waterloo,"Junior, Intermediate, Senior",19,"
								Sep 21, 2021
								
							",4 month work term,"We are looking for someone who is PASSIONATE and ENERGY-FILLED for a position centred around helping others get into shape. You will change people's lives in a high-energy, fun-filled environment. 


Training provided, no martial arts background required. 


Prefer GREAT ATTITUDE over great APTITUDE 


Location: Waterloo, ON 

9Round Mission Statement: 


We, at 9Round, are on a mission. From the CEO to the Trainers running the floor, we're all about making members stronger in 30 minutes, physically and mentally. 


If you think you have what it takes to be a 9Round trainer and part of the fastest growing fitness franchise in the nation, then, this position is for you. No kickboxing experience needed. Full training provided. Sales and customer service backgrounds are helpful, with some work experience preferred. 


The duties of a Fitness Trainer are to ""Train, Clean and Sell.""","TRAINING 

The personal attention provided during a 9Round workout requires high energy. 

Training involves explaining and demonstrating exercises in a manner that provides the best workout each and every time, while motivating the members to reach their goals. 


SELLING 

The first 9Round workout is always free. Trainers must convert the first time workouts into members of 9Round Nation. 


CLEANING 

To attract and keep members, the gym must be clean at all times. 

Trainers will follow a scheduled cleaning program to ensure members are always working out in a clean environment.","KEY SUCCESS FACTORS
 

Proficient at Sales.
Excellent communication skills.
Ability to motivate others.
Professionalism.
Enthusiastic, out-going, warm manner.
Physically fit and committed to living a healthy lifestyle.
Experience with marketing campaigns is a plus.","Targeted Clusters
			

		
		
			
				- Theme - Health Care: Public Health and Wellness 
				
			
				- Theme - Health Care: Therapy and Patient Care 
				
			
				- Theme - Sport and Fitness 
				
			
				- Theme - Teaching, Training and Educational Services
				
			
				- Theme - Tourism, Recreation and Hospitality 
				
			
				AHS - Kinesiology
				
			
				AHS - Recreation and Leisure Studies","University of Waterloo Co-op Work History,Cover Letter,Résumé"
