,ID,Job Title,Organization,Division,Openings,Internal Status,City,Level,Applications,App Deadline,Work Term Duration,Job Summary,Job Responsibilities,Required Skills,Targeted Degrees and Disciplines,Application Documents Required
0,187432,"

										NEW
									



										React Native Software Developer
									



",OANDA (Canada) Corporation ULC,Divisional Office,1,Open for Applications,Toronto,"Junior, Intermediate, Senior",16,"
								Jan 19, 2021
								
							",4 month work term,"OANDA is a world leader in online foreign exchange (""forex"") trading. Forex is one of the largest markets in the world, with trillions of dollars in trading volume each year. OANDA has been providing online currency information and trading for over 20 years. In that time we have earned a reputation for excellence and integrity in our industry.

As a React Native Software Developer, you will be joining a small and dynamic agile team. You will be building OANDA's next generation web-based trading platforms using state of the art web and native technologies. You will wrangle asynchronous streams of data, and craft responsive user interfaces.

We ship code often, so you will quickly see your work running in production. You will be paired up with a senior developer, working collaboratively with other developers and designers, with plenty of opportunities to learn from the team. Our team values continuous improvement, and we welcome new ideas. You'll even have the opportunity to improve our development processes.

You'll be joining:
- A small team of highly-motivated and talented developers.
- A friendly and collaborative company with people who have embraced working remotely.
- An agile development shop in a growing, profitable company.
- A culture with mentors who want to see you succeed.","- Work on an award-winning platform that processes billions of dollars every day
- Be on a team that's responsible for company-wide top priority projects
- Deliver reliable software on an agile team using continuous integration, automated testing, and code reviews
- Have real customer facing impact by enhancing the daily trading experience of thousands of customers
- Contribute innovative ideas to improve our customer experience and our software systems
- Respond to customer feedback and support issues","- A keen interest in web and application development
- Strong front-end web development skills: HTML5, CSS, Modern Javascript (ES6, Promises)
- Experience with a front-end Javascript framework (e.g. React, Angular, Polymer, Redux)
- A solid foundation in Computer Science
- Understanding of automated testing methodologies
- Experience with Git or other version control systems
- Experience working with REST API's

Bonus points if you have:
- Experience with TypeScript
- Familiarity with functional programming principles
- Experience working in an Agile environment
- Contributions to an open-source project (of any kind)
- An account on Github.com with samples of your code","Targeted Clusters
			

		
		
			
				- Theme - Computing: Software
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				ENG - Systems Design and Biomedical Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
1,187530,"

										NEW
									



										Backend Software Developer
									



",OANDA (Canada) Corporation ULC,Divisional Office,1,Open for Applications,Toronto,"Junior, Intermediate, Senior",24,"
								Jan 19, 2021
								
							",4 month work term,"Talented Software Engineers are critical to OANDA's business success: as a software company - our products are only as good as the people who create them. With that in mind, OANDA looks for highly intelligent, innovative, and dedicated people.

Our team:
- Is responsible for most of the backend systems that enable our customers to trade
- Isn't afraid to take on any important work that needs to be done
- Works primarily in C++ with some Python as well
- Also uses Linux, SQL/DB2, REST, protobuf, and more

We value our people:
- Monday breakfast, Tuesday pizza dinner, and Wednesday lunch
- Free coffee, cold drinks, and snacks
- Advance your career through company-sponsored education and training
- Attend company hosted events with speakers in our industry
- Participate in quarterly hack-a-thons where you're given two weekdays to hack","- Working within a Linux environment, you will research, design, test, implement, and maintain online and backend trading and data services infrastructure applications.
- Work closely with OANDA's business and technical leadership to understand business requirements, and will collaborate with development team members to design and write applications systems and programs.
- Finally, you will test and debug applications to ensure proper performance, and will be responsible for developing/modifying program documentation.","- Working towards a University degree in computer science, computer engineering, or a related field
- Application development experience using C++ is an asset
- Relevant experience in the development of Internet-ready applications programs using Internet communications protocols (TCP/IP) is an asset
- Experience with UNIX / Linux / Solaris operating systems is an asset
- A strong team orientation combined with the drive and ability to contribute at the individual level
- Exceptional communications skills ? both oral and written
- Any experience with scripting languages such as Python would be an asset","Targeted Clusters
			

		
		
			
				- Theme - Computing: Software
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				ENG - Systems Design and Biomedical Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
2,187567,"

										NEW
									



										Back-End Developer
									



",OANDA (Canada) Corporation ULC,Divisional Office,1,Open for Applications,Toronto,"Intermediate, Senior",5,"
								Jan 19, 2021
								
							",4 month work term,"We have come a long way since our first currency feed 23 years ago, we are an award-winning global company offering leading currency solutions for both retail and corporate clients, from a tech start-up to a global corporation. Founded in 1996, we became the first company to share exchange rate information on the internet free of charge and in 2001, we launched a trading platform that helped pioneer the development of online-based trading around the world, enabling forex and CFD investors the ability to trade the financial markets.  Our vision is to transform how our clients can meet all of their currency needs with innovative and award-winning solutions. Under new ownership with significant ambitions to grow the business on the global stage, we are looking for highly motivated, passionate individuals who want to make a mark in a dynamic environment. 

We are looking for engineers who are passionate about what they do and are eager to both learn and inspire others.

We are:
- A small team of highly-motivated and talented engineers.
- A friendly and collaborative company with an open office environment.
- An agile development shop in a growing, profitable company","As a Back-End Developer, you will:
- Write reusable, testable, and efficient code
- Design and implement low-latency, high-availability, and performant APIs
- Partner with front-end engineers to define API interfaces
- Help us deprecate our legacy systems and champion microservices architecture
- Help us move our back-end systems to the cloud
- Integrate with data storage solutions such as DB2, Redis etc.
- Integrate with third party identity verification (EID) APIs
- Review others' code to ensure all the best standards are met
- Independently analyze problems and develop creative solutions Create and maintain documentation","Qualifications:
- Software development experience in Python
- Knowledge of at least one Python web framework (such as Pyramid, Django, Flask, etc.
- Strong Back-End/API development skills
- Basic understanding of front-end technologies, such as JavaScript and HTML
- A solid foundation in Computer Science
- An understanding of fault-tolerant, resilient and highly-available applications
- Knowledge of user authentication and authorization between multiple systems, servers, and environments
- Able to create database schemas that represent and support business processes
- Knowledge of SQL, data normalization, indices, and comfortable with complex joins
- Strong unit test and debugging skills
- Experience with Git or other version control systems

Bonus points if you have:
- Familiarity with NGINX routing, Docker and Kubernetes
- Experience with cloud preferably GCP
- Experience bringing legacy software up to date
- Contributions to an open-source project (of any kind)
- An account on GitHub.com with samples of your code","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Software
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Mechanical and Mechatronics Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
3,187619,"

										NEW
									



										Full Stack Web Developer
									



",OANDA (Canada) Corporation ULC,Divisional Office,1,Open for Applications,Toronto,"Intermediate, Senior",11,"
								Jan 19, 2021
								
							",4 month work term,"We have come a long way since our first currency feed 23 years ago, we are an award-winning global company offering leading currency solutions for both retail and corporate clients, from a tech start-up to a global corporation. Founded in 1996, we became the first company to share exchange rate information on the internet free of charge and in 2001, we launched a trading platform that helped pioneer the development of online-based trading around the world, enabling forex and CFD investors the ability to trade the financial markets.  Our vision is to transform how our clients can meet all of their currency needs with innovative and award-winning solutions. Under new ownership with significant ambitions to grow the business on the global stage, we are looking for highly motivated, passionate individuals who want to make a mark in a dynamic environment.

We are looking for engineers who are passionate about what they do and are eager to both learn and inspire others.

We are:
- A small team of highly-motivated and talented engineers.
- A friendly and collaborative company with an open office environment.
- An agile development shop in a growing, profitable company","As a Full-Stack Developer, you will :
- Write reusable, testable, and efficient code
- Develop and support the technologies that power our OANDA's web internal and public facing websites.
- Review others' code to ensure all the best standards are met
- Independently and work with a team to analyze problems and develop creative solutions
- Effectively contribute to the specification, design, build and test phases of development
- Create and maintain documentation","Qualifications :
- Efficient in Python, experience with Django (or other framework), Wagtail or other CMS
- Understanding of front-end technologies, such as JavaScript (ES6), HTML5 and CSS
- Ffoundation in Computer Science
- Strong unit test and debugging skills
- Experience with Git or other version control systems

Bonus points if you have:
- Contributions to an open-source project (of any kind)
- An account on GitHub.com with samples of your code","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Software
				
			
				- Theme - Information Science and Data Management 
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Mechanical and Mechatronics Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
4,188089,"

										NEW
									



										React / Python Software Developer
									



",OANDA (Canada) Corporation ULC,Divisional Office,1,Open for Applications,Toronto,"Junior, Intermediate, Senior",32,"
								Jan 19, 2021
								
							",4 month work term,"About OANDA
We have come a long way since our first currency feed 23 years ago, we are an award-winning global company offering leading currency solutions for both retail and corporate clients, from a tech start-up to a global corporation. Founded in 1996, we became the first company to share exchange rate information on the internet free of charge and in 2001, we launched a trading platform that helped pioneer the development of online-based trading around the world, enabling forex and CFD investors the ability to trade the financial markets. Our vision is to transform how our clients can meet all of their currency needs with innovative and award-winning solutions. Under new ownership with significant ambitions to grow the business on the global stage, we are looking for highly motivated, passionate individuals who want to make a mark in a dynamic environment.
Join our focused team where your work will first and foremost directly and visibly improve the experience of OANDA's clients. You'll have the opportunity to have your voice heard at every point of the software development process. We have plenty of meaty, interesting problems to solve. Designing great customer and administrator workflows, implementing robust security models, and integrating with multiple payment systems, as well as OANDA's world class trading engine, just to name a few.

We are looking for developers who are passionate about what they do and are eager to both learn and inspire others.

We are: 
- A group of highly-motivated and talented developers
- A friendly and collaborative company with an open office environment
- An agile development shop in a growing, profitable company","Funding Team Responsibilities:
- Provide a safe and reliable funding experience (deposit / withdrawal / transfer)
- Integrate with payment providers and banks to allow funding
- Frontend UI for funding webpage
- Frontend UI for internal admin webpage, mainly used by accounting
- Delivering accounting/finance reports and client account statements

Job Responsibilities:
- Be on a team that's responsible for company-wide top priority projects
- Deliver reliable software on an agile team using continuous integration, automated testing, and code reviews
- Tackle unique architectural design challenges from the network stack through to the GUI
- Have real customer facing impact by enhancing the daily trading experience of thousands of customers
- Contribute innovative ideas to improve our customer experience and our software systems
- Respond to customer feedback and support issues","Required Skills:
You have:
- Python and/or JavaScript experience
- A keen interest in web and application development
- A solid foundation in Computer Science
- Experience with Git or other version control systems
- A high personal standard when it comes to user experience

BONUS POINTS IF YOU HAVE:
- Skill with Javascript or SQL
- Knowledge of REST and API development
- Experience working in an Agile environment
- Contributions to an open-source project (of any kind)
- An account on Github.com with samples of your code","Targeted Clusters
			

		
		
			
				- Theme - Computing: Software
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				ENG - Systems Design and Biomedical Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
5,188117,"

										NEW
									



										UI/UX Designer
									



",OANDA (Canada) Corporation ULC,Divisional Office,1,Open for Applications,Toronto,"Junior, Intermediate, Senior",18,"
								Jan 19, 2021
								
							",4 month work term,"We have come a long way since our first currency feed 23 years ago, we are an award-winning global company offering leading currency solutions for both retail and corporate clients, from a tech start-up to a global corporation. Founded in 1996, we became the first company to share exchange rate information on the internet free of charge and in 2001, we launched a trading platform that helped pioneer the development of online-based trading around the world, enabling forex and CFD investors the ability to trade the financial markets.  Our vision is to transform how our clients can meet all of their currency needs with innovative and award-winning solutions. Under new ownership with significant ambitions to grow the business on the global stage, we are looking for highly motivated, passionate individuals who want to make a mark in a dynamic environment.

OANDA Canada's head office is located in the heart of the entertainment district with convenient access to public transit and other downtown Toronto amenities. OANDA continues to expand its global presence with offices in the US, Canada, UK, Poland, Malta, Japan,Singapore and Australia. 

Who You Are: 

You are an aspiring user experience and user interface designer who is passionate about creating the best experience for users in the digital space. With a broad range of platforms and unique usability patterns, the successful candidate enjoys the challenge of solving user experience issues inherent to the mobile, tablet, and desktop space. The candidate will be required to design and create a consistent and friendly user experience across all platforms. You will work on all aspects of OANDA's flagship fxTrade app, influencing both the user experience and interface. You are also a strong team player who collaborates well with other groups and is also a self-starter who enjoys learning with the team.

As the user experience and interface designer, you will also have a passion for understanding users and how they interact with digital products. You will be expected to conduct usability research by building usability tests, conducting the usability sessions, and gathering results for further analyzes. You will be involved in the definition, design and development of new features where performance and user experience must be world class. You must also be update to date and familiar with UX patterns and trends. You will be involved in all aspects of the user experience process and be a champion for the user through understanding and delivery.","* Work on applications that are used thousands of times per day 
* Enhance the daily trading user experience of thousands of customers 
* Contribute innovative ideas which will build upon OANDA's award-winning trading platform 
* Create wireframes and sketches showing the user experience flow
* Use Adobe Creative Suite to build visual design comps
* Collaborate with other designers and programmers to prototype user experiences
* Building and conducting usability testing sessions
* Gather feedback through usability testing to ensure the proposed user experience meets user expectations and presents findings and recommendations to drive future design
* Create documentation for user experience and design guidelines 
* Have a strong interest in understanding the broad range of skills encompassing user experience design, such as visual design, information architecture, interaction design, usability, user research and content strategy","* Specializing in mobile, web or interaction design, user research and/or HCI
* Strong working knowledge of the Adobe Creative Suite, especially Photoshop and Illustrator
* Strong conceptualization ability and visual communication ability
* Experience and understanding of user interface and visual design patterns
* Ability to create wireframes using wireframing programs
* Strong written and verbal skills
* Exceptional design and production skills with strong attention to detail
* A high personal standard when it comes to user experience and interface design and usability 
* A passion for all technologies especially in the mobile and desktop space

BONUS SKILLS
* Creating working prototypes
* Experience in data visualization
* Iconography skills
* Responsive design skills","Targeted Clusters
			

		
		
			
				- Theme - Digital and Graphic Media; Web Site Design and Development 
				
			
				ARTS - Business
				
			
				ARTS - Fine and Performing Arts","University of Waterloo Co-op Work History,Résumé,Grade Report"
6,188263,"

										NEW
									



										Full-Stack Software Developer
									



",OANDA (Canada) Corporation ULC,Divisional Office,1,Open for Applications,Toronto,"Intermediate, Senior",12,"
								Jan 19, 2021
								
							",4 month work term,"We have come a long way since our first currency feed 23 years ago, we are an award-winning global company offering leading currency solutions for both retail and corporate clients, from a tech start-up to a global corporation. Founded in 1996, we became the first company to share exchange rate information on the internet free of charge and in 2001, we launched a trading platform that helped pioneer the development of online-based trading around the world, enabling forex and CFD investors the ability to trade the financial markets.  Our vision is to transform how our clients can meet all of their currency needs with innovative and award-winning solutions. Under new ownership with significant ambitions to grow the business on the global stage, we are looking for highly motivated, passionate individuals who want to make a mark in a dynamic environment.

We are looking for engineers who are passionate about what they do and are eager to both learn and inspire others.

We are:

A small team of highly-motivated and talented engineers.
A friendly and collaborative company with an open office environment.
An agile development shop in a growing, profitable company","As a Full-Stack Developer, you will:
 
- Write reusable, testable, and efficient code
- Carefully implement designs to pixel-perfection standards from a defined design system
- Design and develop scalable, responsive web applications based on React and Angular
- Design and implement low-latency, high-availability, and performant APIs in Python
- Review others' code to ensure all the best standards are met
- Independently analyze problems and develop creative solutions
- Effectively contribute to the specification, design, build and test phases of development
- Create and maintain documentation","Qualifications:

- Software development experience in Python, React, AngularJS
- Efficient in Python, with knowledge of at least one Python web framework (such as Pyramid, Django, Flask, etc.)
- Strong Back-End/API development skills
- In-depth understanding of front-end technologies, such as JavaScript, HTML5 and CSS
- A solid foundation in Computer Science
- An understanding of fault-tolerant, resilient and highly-available applications 
- Strong unit test and debugging skills
- Experience with Git or other version control systems

Bonus points if you have:

- Familiarity with NGINX routing, Docker and Kubernetes
- Contributions to an open-source project (of any kind)
- An account on GitHub.com with samples of your code
- You like the user-interfaces to be pixel perfect.","Targeted Clusters
			

		
		
			
				- Theme - Computing: Software
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				ENG - Systems Design and Biomedical Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
7,188269,"

										NEW
									


										Data Engineering
									


",OANDA (Canada) Corporation ULC,Divisional Office,1,Open for Applications,Toronto,"Intermediate, Senior",12,"
								Jan 19, 2021
								
							",4 month work term,"We have come a long way since our first currency feed 23 years ago, we are an award-winning global company offering leading currency solutions for both retail and corporate clients, from a tech start-up to a global corporation. Founded in 1996, we became the first company to share exchange rate information on the internet free of charge and in 2001, we launched a trading platform that helped pioneer the development of online-based trading around the world, enabling forex and CFD investors the ability to trade the financial markets.  Our vision is to transform how our clients can meet all of their currency needs with innovative and award-winning solutions. Under new ownership with significant ambitions to grow the business on the global stage, we are looking for highly motivated, passionate individuals who want to make a mark in a dynamic environment. 

We are looking for a co-op data engineer to help us build our next generation data platform on Google Cloud. This is an exciting role where you will be working alongside experienced data engineers and data scientists on the next generation platform for business intelligence and analytics.","During a typical week you will ... 
- Have the chance to develop various ETL tools, for both batch and real time processing.  
- Discuss and design the complete life cycle of the flow of information from the data source to end business user.
- Utilize state of the art cloud based tools such as Google Cloud Storage, BigQuery, Apache Beam, PubSub, BigTable and Airflow.
- Pilot and assess the latest data platform technologies and make recommendations to management on which would best fit into our company-wide data architecture
- Work with internal tools for enabling the networks and the right connections.   
- Pull data from third party APIs such as Salesforce and Marketo and help prepare the information for reporting purposes.
- Investigate the cause of a failed and missing customer record.
- Be exposed to the strict importance of monitoring, verifying and securing the flow of financial information.","We are looking for ...
- Experience with OOP, specifically in languages such as Python, Java or Scala.
- Quick learner and eager to be the first on the team to try out new tools.
- Exposure or an interest in working with any one of the Big Data technologies such as BigQuery, Kafka, Airflow, Apache Nifi, or Spark.
- An excellent team player with the desire to communicate (both verbal and written).
- Enthusiastic about collaborative problem solving.
- Motivated by challenges and open ended problems.

Bonus points if you have..
Experience with SQL and using tools for visualizing or monitoring data.","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Software
				
			
				- Theme - Data Analytics, Statistical Analysis and Mathematical Optimization 
				
			
				- Theme - Information Science and Data Management 
				
			
				ENG - Software Engineering
				
			
				MATH - Applied Mathematics
				
			
				MATH - Computer Science
				
			
				MATH - Computing and Financial Management
				
			
				MATH - Pure Mathematics
				
			
				MATH - Statistics and Actuarial Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
8,185207,"


										Backend Software Engineering
									


",Oceanorth Technology Inc,Divisional Office,2,Open for Applications,Toronto,"Intermediate, Senior",6,"
								Jan 19, 2021
								
							",4 month work term,"As a backend Software Engineer at Oceanorth, you'll build the core technology that powers Oceanorth services. You'll craft systems that serve boatloads of requests from our operating system and consumer-facing apps.","Develop robust operating systems that serve our user-facing apps
Pick up new programming languages and frameworks on the fly and helping out where needed
Closely monitor the performance of all critical parts of our stack and respond to system failures
Be diligent about tracking data so that we have a good look into how we can improve our products
Work with a talented team of designers, product managers, and operators
Dogfood our product and document any bugs or feature requests","You have a degree in Computer Science or equivalent technical background
Fluency in at least one web framework, such as Ruby on Rails
You have experience working with relational databases","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Software
				
			
				- Theme - Computing: Systems Security and Cryptography 
				
			
				- Theme - Information Science and Data Management 
				
			
				ENG - Software Engineering
				
			
				ENG - Systems Design and Biomedical Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
9,187110,"

										NEW
									



										Software Engineering
									



",ODAIA Intelligence Inc,Divisional Office,1,Open for Applications,Toronto,"Junior, Intermediate, Senior",32,"
								Jan 19, 2021
								
							",4 month work term,"Please note that ODAIA is commited to provide a safe working arrangement to our students given the ongoing COVID-19 situation. We offer remote working arrangements for the 2020 Fall Term depending on the pandemic situation and public health recommendations at that time. 
------------------------------------------------------------------------------------------------------------------------

Software Engineer

ODAIA is a data analytics, process mining and machine learning platform for enterprise sales optimization, churn analysis and prediction. We help companies DISCOVER, UNDERSTAND, and PREDICT the journeys of their customers and things that move through their organization.

OUR MISSION
To help companies create efficiencies and grow revenues by transforming their businesses around the customer while driving engagement and commercial growth.

OUR VISION
To be the catalyst that allows companies to unlock value from their data

What's on Offer
- Remote working capabilities and hardware delivery
- Flexible hours. We believe in work-life balance.
- Working to productize state of the art Process Mining and ML algorithms
- Family oriented startup culture with online social gatherings
- Tremendous growth, high impact role, and opportunities to learn and be challenged

Your day to day...
- You will be part of a small team, with a large amount of ownership and autonomy for managing things directly.
- You will own a large part of the process from problem understanding, R&D, to shipping the solution. 
- You will ship high quality, scalable and robust solutions with a sense of urgency.","You may be responsible for some of these tasks:
- Develop and productize new or existing ML algorithms under the supervision of our in-house data science experts
- Back-end develop and deployment of new algorithms in popular cloud platforms such as AWS
- Microservice design and containerization of ML algorithms
- Parallelization of algorithms using various approaches: multi-thread, multi-process, and GPU parallelization 
- Validation and testing of algorithms
- Front end development powered by React","- Understanding of data structures, algorithms and design principles and patterns. Let's make use of those courses!
- Knowledge of one or more common technology stacks: Python, Node.js, React, Java, .NET Core, etc... 
- Experience in full-stack development with microservices architecture expertise is highly valued 
- Familiarity with data manipulation, analysis and ML libraries","Targeted Clusters
			

		
		
			
				- Theme - Computing: Information Systems 
				
			
				- Theme - Computing: Software
				
			
				- Theme - Computing: Systems Security and Cryptography 
				
			
				ENG - Electrical and Computer Engineering
				
			
				ENG - Software Engineering
				
			
				MATH - Computer Science","University of Waterloo Co-op Work History,Résumé,Grade Report"
